year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
1994,01045,"Dale County, Alabama",total,17190,621980003.4879407,36182.66454263762
1994,01047,"Dallas County, Alabama",total,18121,549273715.1020409,30311.446117876545
1994,01049,"DeKalb County, Alabama",total,21614,628732740.6780233,29089.143179329294
1994,01051,"Elmore County, Alabama",crops,25,676816.6773486254,27072.667093945016
1994,01051,"Elmore County, Alabama",total,11003,344415583.9500759,31301.97073071671
1994,01053,"Escambia County, Alabama",total,13231,433400708.0047226,32756.458922585036
1994,01055,"Etowah County, Alabama",total,35912,1305631481.025468,36356.412369833706
1994,01057,"Fayette County, Alabama",total,6246,205716793.06459776,32935.76578043512
1994,01059,"Franklin County, Alabama",total,10477,298299027.89003205,28471.79802329217
1994,01061,"Geneva County, Alabama",total,7131,180672169.62725586,25336.161776364585
1994,01063,"Greene County, Alabama",total,2358,66960772.01551695,28397.27396756444
1994,01065,"Hale County, Alabama",total,3663,91895448.87839434,25087.482631284285
1994,01067,"Henry County, Alabama",crops,79,1738146.5677179964,22001.855287569575
1994,01067,"Henry County, Alabama",total,4273,124819947.76859504,29211.314712987372
1994,01069,"Houston County, Alabama",crops,31,649865.2723899478,20963.395883546702
1994,01069,"Houston County, Alabama",total,43122,1514704896.0161917,35126.03534196447
1994,01071,"Jackson County, Alabama",total,16307,560300122.3140496,34359.485025697526
1994,01073,"Jefferson County, Alabama",total,355999,15291770555.419127,42954.53233132432
1994,01075,"Lamar County, Alabama",total,5720,177117644.5066622,30964.623165500383
1994,01077,"Lauderdale County, Alabama",total,30556,934814484.0141677,30593.48357161172
1994,01079,"Lawrence County, Alabama",crops,67,1446650.558272896,21591.799377207404
1994,01079,"Lawrence County, Alabama",total,6518,285627163.53516614,43821.289281246725
1994,01081,"Lee County, Alabama",total,35828,1236425298.4989038,34510.02842745629
1994,01083,"Limestone County, Alabama",crops,268,7116277.362118402,26553.27373924777
1994,01083,"Limestone County, Alabama",total,21891,1166879890.585259,53304.09257618469
1994,01085,"Lowndes County, Alabama",total,2455,86280503.55877888,35144.80796691604
1994,01087,"Macon County, Alabama",crops,68,1441908.1598920561,21204.531763118473
1994,01087,"Macon County, Alabama",total,6507,239669848.77045032,36832.61852934537
1994,01089,"Madison County, Alabama",crops,72,1832414.12717153,25450.196210715694
1994,01089,"Madison County, Alabama",total,135494,6484562308.41626,47858.66760458957
1994,01091,"Marengo County, Alabama",total,7601,248969967.00961378,32754.896330695145
1994,01093,"Marion County, Alabama",total,11633,383719515.25046384,32985.4306928964
1994,01095,"Marshall County, Alabama",total,34296,1049286010.059032,30594.99679435013
1994,01097,"Mobile County, Alabama",crops,708,19015658.42469219,26858.274611147164
1994,01097,"Mobile County, Alabama",total,159681,6104203593.071344,38227.488511916534
1994,01099,"Monroe County, Alabama",total,9426,392942639.06898296,41687.10365679853
1994,01101,"Montgomery County, Alabama",crops,211,4299390.258053635,20376.257147173626
1994,01101,"Montgomery County, Alabama",total,122193,4588215617.669085,37548.92356901856
1994,01103,"Morgan County, Alabama",total,43995,1663609403.3665037,37813.60162215033
1994,01105,"Perry County, Alabama",total,2892,77660590.10963063,26853.59270734116
1994,01107,"Pickens County, Alabama",total,4901,134991762.3207961,27543.718082186515
1994,01109,"Pike County, Alabama",total,11463,340843181.2987013,29734.204073863846
1994,01111,"Randolph County, Alabama",total,5744,164211322.43548658,28588.322151024822
1994,01113,"Russell County, Alabama",total,12544,406861146.60819703,32434.72150894428
1994,01115,"St. Clair County, Alabama",total,10943,333332445.43767923,30460.791870390134
1994,01117,"Shelby County, Alabama",total,34099,1361090547.5054815,39915.84936524477
1994,01119,"Sumter County, Alabama",total,4818,152561702.35790184,31664.94444954376
1994,01121,"Talladega County, Alabama",total,23970,811377573.7493676,33849.71104502994
1994,01123,"Tallapoosa County, Alabama",total,17513,535210251.0237814,30560.740651160933
1994,01125,"Tuscaloosa County, Alabama",total,66571,2530387924.432451,38010.36373845144
1994,01127,"Walker County, Alabama",total,18317,640241403.1168832,34953.39865244763
1994,01129,"Washington County, Alabama",total,4929,236362753.40866926,47953.49024318711
1994,01131,"Wilcox County, Alabama",total,3558,137076685.97739923,38526.331078527044
1994,01133,"Winston County, Alabama",total,10997,323725470.35925114,29437.61665538339
1994,02013,"Aleutians East Borough, Alaska",total,1520,59213445.478158206,38956.21413036724
1994,02016,"Aleutians West Census Area, Alaska",total,4524,213545547.82931355,47202.81782257152
1994,02020,"Anchorage Municipality, Alaska",total,117977,6432874663.828639,54526.5150311386
1994,02050,"Bethel Census Area, Alaska",total,5128,206630293.1556755,40294.518946114564
1994,02060,"Bristol Bay Borough, Alaska",total,1110,52911722.20610558,47668.21820369872
1994,02068,"Denali Borough, Alaska",total,953,46232031.70180469,48512.10042162087
1994,02070,"Dillingham Census Area, Alaska",total,2076,87988537.65559116,42383.6886587626
1994,02090,"Fairbanks North Star Borough, Alaska",total,28892,1384023810.733682,47903.35770225951
1994,02100,"Haines Borough, Alaska",total,830,34376848.0013493,41417.88915825217
1994,02110,"Juneau City and Borough, Alaska",total,14950,764995935.8475292,51170.29671220931
1994,02122,"Kenai Peninsula Borough, Alaska",total,15592,748509686.6048238,48006.0086329415
1994,02130,"Ketchikan Gateway Borough, Alaska",total,7630,381438711.03390115,49991.967370105
1994,02150,"Kodiak Island Borough, Alaska",total,5734,237219594.15078428,41370.70006117619
1994,02164,"Lake and Peninsula Borough, Alaska",total,580,18764325.700792715,32352.285691021923
1994,02170,"Matanuska-Susitna Borough, Alaska",total,9491,421927567.1850228,44455.54390317383
1994,02180,"Nome Census Area, Alaska",total,3111,138009501.0288413,44361.78110859572
1994,02185,"North Slope Borough, Alaska",total,8066,761885200.7218755,94456.38491468827
1994,02188,"Northwest Arctic Borough, Alaska",total,2406,130809414.64665206,54368.00276253203
1994,02201,"Prince of Wales-Outer Ketchikan Census Area, AK",total,2057,97155353.88767077,47231.576999353805
1994,02220,"Sitka City and Borough, Alaska",total,3707,161608039.9257885,43595.37089986201
1994,02232,"Skagway-Hoonah-Angoon Census Area, Alaska",total,1568,64983671.56687468,41443.668091119056
1994,02240,"Southeast Fairbanks Census Area, Alaska",total,1561,74482599.58846349,47714.66981964349
1994,02261,"Valdez-Cordova Census Area, Alaska",total,4454,251568112.18755272,56481.39025315508
1994,02270,"Wade Hampton Census Area, Alaska",total,1384,43334485.4511722,31311.044401135983
1994,02280,"Wrangell-Petersburg Census Area, Alaska",total,2848,129347748.62540057,45417.046567907506
1994,02282,"Yakutat City and Borough, Alaska",total,366,16460210.821386406,44973.253610345375
1994,02290,"Yukon-Koyukuk Census Area, Alaska",total,1747,87483532.987013,50076.4355964585
1994,04001,"Apache County, Arizona",total,15397,689981997.3688649,44812.755560749814
1994,04003,"Cochise County, Arizona",crops,483,8985533.816832518,18603.58968288306
1994,04003,"Cochise County, Arizona",total,27382,954606623.0325519,34862.560186712144
1994,04005,"Coconino County, Arizona",total,45931,1456184336.3670096,31703.736830615697
1994,04007,"Gila County, Arizona",total,13056,471644049.7149604,36124.69743527577
1994,04009,"Graham County, Arizona",crops,259,4514395.506830832,17430.098481972323
1994,04009,"Graham County, Arizona",total,6776,202635324.58087367,29904.858999538617
1994,04011,"Greenlee County, Arizona",total,3634,183013996.64698938,50361.58410759201
1994,04012,"La Paz County, Arizona",crops,538,21000355.344914827,39034.11774147738
1994,04012,"La Paz County, Arizona",total,4537,134436305.31286895,29631.101016722274
1994,04013,"Maricopa County, Arizona",crops,7204,150251543.55877888,20856.682892667806
1994,04013,"Maricopa County, Arizona",total,1107194,45807700264.68545,41372.78585747886
1994,04015,"Mohave County, Arizona",total,31833,962444466.0617305,30234.174160830913
1994,04017,"Navajo County, Arizona",total,21705,722348172.3865745,33280.26594731972
1994,04019,"Pima County, Arizona",crops,580,14426160.020239502,24872.689690068106
1994,04019,"Pima County, Arizona",total,290765,10323296258.86996,35503.91642346899
1994,04021,"Pinal County, Arizona",crops,1334,28486645.3094957,21354.30682870742
1994,04021,"Pinal County, Arizona",total,38867,1379833436.478327,35501.41344786907
1994,04023,"Santa Cruz County, Arizona",total,11148,356203302.7964244,31952.2158949071
1994,04025,"Yavapai County, Arizona",total,36803,1097123983.180975,29810.721495013313
1994,04027,"Yuma County, Arizona",crops,11860,219736718.53600946,18527.547937268926
1994,04027,"Yuma County, Arizona",total,45137,1298154830.9529433,28760.32591782669
1994,05001,"Arkansas County, Arkansas",crops,161,6462213.324338,40137.97095862112
1994,05001,"Arkansas County, Arkansas",total,8844,279843845.4849047,31642.225857632824
1994,05003,"Ashley County, Arkansas",crops,180,5475749.691347614,30420.831618597855
1994,05003,"Ashley County, Arkansas",total,9720,390226232.9296678,40146.73178288763
1994,05005,"Baxter County, Arkansas",total,12412,364124566.30797774,29336.494223975
1994,05007,"Benton County, Arkansas",total,55333,1962936509.9949403,35474.96990936584
1994,05009,"Boone County, Arkansas",total,13139,397961711.4656772,30288.584478702884
1994,05011,"Bradley County, Arkansas",total,3843,117173334.03946704,30490.068706600843
1994,05013,"Calhoun County, Arkansas",total,3084,125451750.03541914,40678.25876634862
1994,05015,"Carroll County, Arkansas",total,9594,242604426.0212515,25287.098813972432
1994,05017,"Chicot County, Arkansas",crops,135,2898504.0040479004,21470.40002998445
1994,05017,"Chicot County, Arkansas",total,4358,107703392.84870973,24713.94971287511
1994,05019,"Clark County, Arkansas",total,9148,261301264.48304942,28563.758688571208
1994,05021,"Clay County, Arkansas",crops,129,2595623.680215888,20121.113800123163
1994,05021,"Clay County, Arkansas",total,6194,156161636.8223984,25211.7592545041
1994,05023,"Cleburne County, Arkansas",total,5535,149427682.15213358,26996.871210864243
1994,05025,"Cleveland County, Arkansas",total,1130,27248230.170349132,24113.47802685764
1994,05027,"Columbia County, Arkansas",total,9688,319331276.9033564,32961.52734345132
1994,05029,"Conway County, Arkansas",total,6465,206094709.1313881,31878.531961544948
1994,05031,"Craighead County, Arkansas",crops,70,2225822.1352673303,31797.459075247578
1994,05031,"Craighead County, Arkansas",total,32962,1070952000.8298196,32490.50424215216
1994,05033,"Crawford County, Arkansas",crops,82,1641101.6832518133,20013.43516160748
1994,05033,"Crawford County, Arkansas",total,12423,382235894.45100355,30768.404930451867
1994,05035,"Crittenden County, Arkansas",crops,424,10412877.409343904,24558.673135245055
1994,05035,"Crittenden County, Arkansas",total,15649,462358448.0755608,29545.558698674726
1994,05037,"Cross County, Arkansas",crops,172,4259108.652386574,24762.259606898686
1994,05037,"Cross County, Arkansas",total,6042,172858268.8345421,28609.445354939107
1994,05039,"Dallas County, Arkansas",total,3236,94671122.20610559,29255.60018730086
1994,05041,"Desha County, Arkansas",crops,259,8012795.317928825,30937.433659956852
1994,05041,"Desha County, Arkansas",total,5583,161353619.68628773,28900.881190450964
1994,05043,"Drew County, Arkansas",total,7091,200357817.33850566,28255.227378156207
1994,05045,"Faulkner County, Arkansas",total,25604,803969883.5216732,31400.167298924902
1994,05047,"Franklin County, Arkansas",total,4146,114832573.49974701,27697.19573076387
1994,05049,"Fulton County, Arkansas",total,1852,42676836.633496374,23043.648290224824
1994,05051,"Garland County, Arkansas",total,30658,915234320.2900995,29853.03412780023
1994,05053,"Grant County, Arkansas",total,3472,105930564.09512566,30509.955096522368
1994,05055,"Greene County, Arkansas",crops,65,1897885.1273401924,29198.232728310653
1994,05055,"Greene County, Arkansas",total,12553,380045600.3305785,30275.2808357029
1994,05057,"Hempstead County, Arkansas",total,8581,249272394.83892733,29049.340967128228
1994,05059,"Hot Spring County, Arkansas",total,6858,209619903.6532299,30565.74856419217
1994,05061,"Howard County, Arkansas",total,7982,231720484.23005566,29030.378881239747
1994,05063,"Independence County, Arkansas",total,14852,473537477.0517794,31883.75148476834
1994,05065,"Izard County, Arkansas",total,2571,68206174.43751055,26529.044899848523
1994,05067,"Jackson County, Arkansas",crops,188,5471378.2425366845,29103.075758173854
1994,05067,"Jackson County, Arkansas",total,5796,178076272.53162423,30723.994570673607
1994,05069,"Jefferson County, Arkansas",crops,298,8797209.755439365,29520.838105501225
1994,05069,"Jefferson County, Arkansas",total,32897,1143559228.092427,34761.80892155598
1994,05071,"Johnson County, Arkansas",total,7132,193965695.8947546,27196.536160229192
1994,05073,"Lafayette County, Arkansas",total,1911,51520555.79018384,26959.997797061144
1994,05075,"Lawrence County, Arkansas",crops,105,3341420.988362287,31823.05703202178
1994,05075,"Lawrence County, Arkansas",total,5045,125826022.16225334,24940.73779231979
1994,05077,"Lee County, Arkansas",crops,143,2465992.7947377297,17244.704858305802
1994,05077,"Lee County, Arkansas",total,2558,68322863.6599764,26709.485402649098
1994,05079,"Lincoln County, Arkansas",crops,116,2890902.7357058525,24921.575307809075
1994,05079,"Lincoln County, Arkansas",total,2990,89590747.19514252,29963.460600382114
1994,05081,"Little River County, Arkansas",total,4358,195507068.10592008,44861.64940475449
1994,05083,"Logan County, Arkansas",total,6215,172621993.14555576,27775.05923500495
1994,05085,"Lonoke County, Arkansas",crops,207,6912563.690335639,33394.02748954415
1994,05085,"Lonoke County, Arkansas",total,9130,262462859.48389274,28747.301148290553
1994,05087,"Madison County, Arkansas",total,2446,65454264.267161414,26759.715563025926
1994,05089,"Marion County, Arkansas",total,3572,89216083.33277112,24976.50709204119
1994,05091,"Miller County, Arkansas",total,13897,473808179.0993422,34094.27783689589
1994,05093,"Mississippi County, Arkansas",crops,512,10899355.385393828,21287.80348709732
1994,05093,"Mississippi County, Arkansas",total,21039,690828640.1956486,32835.62147419785
1994,05095,"Monroe County, Arkansas",crops,95,2928144.79338843,30822.57677250979
1994,05095,"Monroe County, Arkansas",total,3121,70684498.10760668,22648.028871389517
1994,05097,"Montgomery County, Arkansas",total,1449,35570896.29279811,24548.582672738517
1994,05099,"Nevada County, Arkansas",total,2382,69048425.02951594,28987.5839754475
1994,05101,"Newton County, Arkansas",total,960,20842473.132062744,21710.90951256536
1994,05103,"Ouachita County, Arkansas",total,8662,274043655.6248946,31637.457356833827
1994,05105,"Perry County, Arkansas",total,1051,28078023.572271883,26715.53146743281
1994,05107,"Phillips County, Arkansas",crops,431,9969805.3297352,23131.798908898378
1994,05107,"Phillips County, Arkansas",total,8481,228050937.56114018,26889.628293967715
1994,05109,"Pike County, Arkansas",total,2741,69013048.91212684,25178.05505732464
1994,05111,"Poinsett County, Arkansas",crops,250,8291029.880249621,33164.11952099849
1994,05111,"Poinsett County, Arkansas",total,6438,180023271.7018047,27962.608217117846
1994,05113,"Polk County, Arkansas",total,5867,150419750.00168663,25638.27339384466
1994,05115,"Pope County, Arkansas",total,22028,760507340.5228539,34524.57510998973
1994,05117,"Prairie County, Arkansas",crops,41,1535854.3363130377,37459.861861293604
1994,05117,"Prairie County, Arkansas",total,1749,46194770.457075395,26412.104320797825
1994,05119,"Pulaski County, Arkansas",crops,77,2560850.3558778884,33257.79682958296
1994,05119,"Pulaski County, Arkansas",total,222501,8743714097.85124,39297.41483342205
1994,05121,"Randolph County, Arkansas",crops,15,191584.26041490978,12772.284027660651
1994,05121,"Randolph County, Arkansas",total,5162,134945492.757632,26142.09468377218
1994,05123,"St. Francis County, Arkansas",crops,210,5102217.86473267,24296.275546346045
1994,05123,"St. Francis County, Arkansas",total,9015,263394518.51576996,29217.362009514138
1994,05125,"Saline County, Arkansas",total,14307,471372236.4176084,32946.96557053249
1994,05127,"Scott County, Arkansas",total,3206,85169870.95294316,26565.77384683193
1994,05129,"Searcy County, Arkansas",total,1605,33929852.17068646,21140.09481039655
1994,05131,"Sebastian County, Arkansas",total,69697,2422051080.8298197,34751.15257227456
1994,05133,"Sevier County, Arkansas",total,5234,146965956.8763704,28079.08996491601
1994,05135,"Sharp County, Arkansas",total,3470,79099712.94990724,22795.306325621685
1994,05137,"Stone County, Arkansas",total,2750,58562688.0080958,21295.522912034838
1994,05139,"Union County, Arkansas",total,20059,706909850.882105,35241.53003051523
1994,05141,"Van Buren County, Arkansas",total,3286,76511912.78799123,23284.209612900555
1994,05143,"Washington County, Arkansas",total,66009,2229368477.112498,33773.70475408653
1994,05145,"White County, Arkansas",total,19702,607683926.8476977,30843.768492929536
1994,05147,"Woodruff County, Arkansas",crops,113,2992528.52757632,26482.553341383362
1994,05147,"Woodruff County, Arkansas",total,2561,70571486.40242875,27556.222726446213
1994,05149,"Yell County, Arkansas",total,6486,170277753.35469726,26253.12262637947
1994,06001,"Alameda County, California",crops,1168,34591581.43363131,29616.07999454735
1994,06001,"Alameda County, California",total,582410,29962316560.539722,51445.4019686127
1994,06003,"Alpine County, California",total,723,19326368.662506327,26730.800363079292
1994,06005,"Amador County, California",crops,113,1805649.7959183673,15979.201733790862
1994,06005,"Amador County, California",total,9036,347216943.9365829,38425.95661095429
1994,06007,"Butte County, California",crops,2964,77754178.12784618,26232.8536193813
1994,06007,"Butte County, California",total,62154,2026349758.5629954,32602.08125885696
1994,06009,"Calaveras County, California",total,6782,211838749.69809413,31235.43935389179
1994,06011,"Colusa County, California",crops,2293,61456380.86017878,26801.73609253327
1994,06011,"Colusa County, California",total,6680,207850859.54461125,31115.398135420844
1994,06013,"Contra Costa County, California",crops,1166,27380438.515769944,23482.365793970792
1994,06013,"Contra Costa County, California",total,289653,14861689318.42132,51308.59793760576
1994,06015,"Del Norte County, California",crops,259,6281597.658964412,24253.27281453441
1994,06015,"Del Norte County, California",total,7101,245262270.09613764,34539.117039309625
1994,06017,"El Dorado County, California",crops,270,4282441.700118064,15860.89518562246
1994,06017,"El Dorado County, California",total,31642,1099541400.7691011,34749.42799978197
1994,06019,"Fresno County, California",crops,54888,950311255.658627,17313.64334023151
1994,06019,"Fresno County, California",total,293825,10058573157.287907,34233.21077950449
1994,06021,"Glenn County, California",crops,1257,30668321.24810255,24398.02804144992
1994,06021,"Glenn County, California",total,7539,238456901.2379828,31629.77864942072
1994,06023,"Humboldt County, California",total,45199,1528551629.6103897,33818.26212107325
1994,06025,"Imperial County, California",crops,4431,114152630.93270366,25762.272835184758
1994,06025,"Imperial County, California",total,48200,1520290240.5194805,31541.291297084656
1994,06027,"Inyo County, California",total,6746,234706126.20678025,34791.895376042135
1994,06029,"Kern County, California",crops,32795,688040185.0969809,20980.03308726882
1994,06029,"Kern County, California",total,207515,8090832652.096476,38989.146095927885
1994,06031,"Kings County, California",crops,7029,142920171.40833193,20332.930915966983
1994,06031,"Kings County, California",total,32689,1134638775.1391466,34710.10967417622
1994,06033,"Lake County, California",crops,818,14552895.260583574,17790.82550193591
1994,06033,"Lake County, California",total,12589,389719945.9268005,30957.180548637738
1994,06035,"Lassen County, California",crops,144,3687288.291448811,25606.168690616745
1994,06035,"Lassen County, California",total,8634,336909224.33462644,39021.22125719555
1994,06037,"Los Angeles County, California",crops,6945,203728496.97419465,29334.55679974005
1994,06037,"Los Angeles County, California",total,3721909,189773688447.57632,50988.266625426986
1994,06039,"Madera County, California",crops,7634,139868788.21386406,18321.8218776348
1994,06039,"Madera County, California",total,30135,955013076.6334964,31691.159005591384
1994,06041,"Marin County, California",crops,627,15851076.451340867,25280.82368634907
1994,06041,"Marin County, California",total,98233,4731827181.514589,48169.425564877274
1994,06043,"Mariposa County, California",total,4947,151004435.27744982,30524.44618505151
1994,06045,"Mendocino County, California",crops,1675,30745386.021251477,18355.454341045657
1994,06045,"Mendocino County, California",total,29132,903669818.7485242,31019.834503244685
1994,06047,"Merced County, California",crops,8605,171646351.00691515,19947.28076779955
1994,06047,"Merced County, California",total,59117,1886514093.5874517,31911.532953083744
1994,06049,"Modoc County, California",crops,75,1345688.318434812,17942.51091246416
1994,06049,"Modoc County, California",total,2774,83547145.66368696,30117.932827572804
1994,06051,"Mono County, California",total,5316,162210351.7018047,30513.610177164166
1994,06053,"Monterey County, California",crops,28901,742759808.3791533,25700.142153529403
1994,06053,"Monterey County, California",total,140335,5275415557.220442,37591.58839363268
1994,06055,"Napa County, California",crops,3270,84641397.3283859,25884.21936647887
1994,06055,"Napa County, California",total,45332,1777006414.822061,39199.82385118815
1994,06057,"Nevada County, California",crops,39,575520.2631135099,14756.92982342333
1994,06057,"Nevada County, California",total,22559,807975687.9811099,35816.112770118794
1994,06059,"Orange County, California",crops,6653,158836341.5145893,23874.3937343438
1994,06059,"Orange County, California",total,1134142,55001508247.286224,48496.1391494947
1994,06061,"Placer County, California",crops,184,4804433.300725249,26111.05054741983
1994,06061,"Placer County, California",total,70664,2752340479.8448305,38949.68413682823
1994,06063,"Plumas County, California",total,6245,212072110.55489966,33958.70465250595
1994,06065,"Riverside County, California",crops,14435,302981399.59520996,20989.359168355382
1994,06065,"Riverside County, California",total,346747,13067679935.995953,37686.497463556865
1994,06067,"Sacramento County, California",crops,2893,58071498.01315568,20073.106814087685
1994,06067,"Sacramento County, California",total,485488,22485127717.34188,46314.48710852149
1994,06069,"San Benito County, California",crops,1370,28607107.984483052,20881.100718600766
1994,06069,"San Benito County, California",total,12186,376678241.6528926,30910.737046848233
1994,06071,"San Bernardino County, California",crops,2436,42043982.27694383,17259.434432242953
1994,06071,"San Bernardino County, California",total,421934,16989969418.45168,40266.888704043
1994,06073,"San Diego County, California",crops,9629,222133198.25940293,23069.18665068054
1994,06073,"San Diego County, California",total,961737,42059235785.61646,43732.575314890106
1994,06075,"San Francisco County, California",crops,293,8627719.379321977,29446.141226354874
1994,06075,"San Francisco County, California",total,525870,32219915054.612923,61269.73406852059
1994,06077,"San Joaquin County, California",crops,13773,296771056.2320796,21547.306776452453
1994,06077,"San Joaquin County, California",total,171063,6633076800.667904,38775.63704990503
1994,06079,"San Luis Obispo County, California",crops,3506,74566809.93759488,21268.342823044746
1994,06079,"San Luis Obispo County, California",total,76713,2746679252.1706867,35804.61267543554
1994,06081,"San Mateo County, California",crops,2762,84169503.10676336,30474.11408644582
1994,06081,"San Mateo County, California",total,293164,16761535753.671783,57174.60450011524
1994,06083,"Santa Barbara County, California",crops,13375,298826056.09040314,22342.135034796498
1994,06083,"Santa Barbara County, California",total,155355,6343148609.58003,40830.02548730347
1994,06085,"Santa Clara County, California",crops,5016,124028183.09327036,24726.511780955017
1994,06085,"Santa Clara County, California",total,811151,50719829926.20678,62528.22215124777
1994,06087,"Santa Cruz County, California",crops,11409,264293559.568224,23165.357136315542
1994,06087,"Santa Cruz County, California",total,94029,3630782875.3651543,38613.43708180619
1994,06089,"Shasta County, California",crops,687,14057976.582897622,20462.84801004021
1994,06089,"Shasta County, California",total,54056,2021243357.922078,37391.65602194165
1994,06091,"Sierra County, California",total,1062,41528910.80452016,39104.435785800524
1994,06093,"Siskiyou County, California",crops,505,9263688.433125317,18343.937491337263
1994,06093,"Siskiyou County, California",total,13805,418098720.06071854,30286.035498784393
1994,06095,"Solano County, California",crops,1371,31712147.755102042,23130.669405617828
1994,06095,"Solano County, California",total,104365,4478719161.727104,42913.99570475834
1994,06097,"Sonoma County, California",crops,4678,104005364.60785967,22232.86973233426
1994,06097,"Sonoma County, California",total,150219,6042286905.366841,40223.18684964513
1994,06099,"Stanislaus County, California",crops,10016,205730241.58542758,20540.15990269844
1994,06099,"Stanislaus County, California",total,134383,4951039438.117726,36842.75122684958
1994,06101,"Sutter County, California",crops,3811,85547456.0431776,22447.508801673473
1994,06101,"Sutter County, California",total,21252,693345467.4717491,32624.951415007956
1994,06103,"Tehama County, California",crops,1058,26330990.204081632,24887.514370587553
1994,06103,"Tehama County, California",total,13414,436663658.7687637,32552.829787443246
1994,06105,"Trinity County, California",total,3164,105432321.26159555,33322.47827484056
1994,06107,"Tulare County, California",crops,31334,527629642.33428913,16838.88563012348
1994,06107,"Tulare County, California",total,119134,3582865541.4201384,30074.248673091966
1994,06109,"Tuolumne County, California",crops,24,423400.559959521,17641.689998313374
1994,06109,"Tuolumne County, California",total,14353,498712660.3474448,34746.231474078224
1994,06111,"Ventura County, California",crops,16907,402187720.86355203,23788.23687606033
1994,06111,"Ventura County, California",total,249570,10740881370.47057,43037.55006799924
1994,06113,"Yolo County, California",crops,4567,140949191.6275932,30862.533748104488
1994,06113,"Yolo County, California",total,71749,3233086869.32029,45061.07220059221
1994,06115,"Yuba County, California",crops,1652,33599209.78917187,20338.504714995077
1994,06115,"Yuba County, California",total,15542,550550908.8615282,35423.427413558624
1994,08001,"Adams County, Colorado",crops,946,29913988.902007084,31621.55275053603
1994,08001,"Adams County, Colorado",total,112861,4628653394.703998,41011.982834672715
1994,08003,"Alamosa County, Colorado",crops,300,6915153.941642773,23050.513138809245
1994,08003,"Alamosa County, Colorado",total,6052,176538808.0823073,29170.325195358113
1994,08005,"Arapahoe County, Colorado",crops,78,2187475.223477821,28044.55414715155
1994,08005,"Arapahoe County, Colorado",total,208573,10069793161.801315,48279.46647840955
1994,08007,"Archuleta County, Colorado",total,1858,48969647.522347786,26356.107385547784
1994,08009,"Baca County, Colorado",total,1084,24790415.854275595,22869.38731944243
1994,08011,"Bent County, Colorado",total,1554,54156226.03474448,34849.56630292437
1994,08013,"Boulder County, Colorado",crops,266,7937067.242368022,29838.59865551888
1994,08013,"Boulder County, Colorado",total,140895,6189442228.80081,43929.466828495046
1994,08015,"Chaffee County, Colorado",crops,50,552727.650531287,11054.55301062574
1994,08015,"Chaffee County, Colorado",total,4854,132352310.62911116,27266.648254864267
1994,08017,"Cheyenne County, Colorado",total,670,20719066.844324507,30923.980364663443
1994,08019,"Clear Creek County, Colorado",total,2539,92067746.95901501,36261.4206219043
1994,08021,"Conejos County, Colorado",crops,32,854239.2983639737,26694.97807387418
1994,08021,"Conejos County, Colorado",total,1392,36314648.581548326,26088.10961318127
1994,08023,"Costilla County, Colorado",crops,110,3308990.0826446284,30081.728024042077
