year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
1996,01099,"Monroe County, Alabama",total,9807,377478898.13716865,38490.761510876786
1996,01101,"Montgomery County, Alabama",crops,217,4559630.818957273,21012.12358966485
1996,01101,"Montgomery County, Alabama",total,126367,4791644164.173966,37918.47685055407
1996,01103,"Morgan County, Alabama",total,46069,1763322307.2906704,38275.680116578835
1996,01105,"Perry County, Alabama",total,2804,76445128.27525532,27262.88454894983
1996,01107,"Pickens County, Alabama",total,4757,134580668.63022608,28291.080224979203
1996,01109,"Pike County, Alabama",total,11643,350541238.3238343,30107.467003678976
1996,01111,"Randolph County, Alabama",total,5677,167319673.18211377,29473.255800971245
1996,01113,"Russell County, Alabama",total,13211,447589453.58222085,33880.0585559171
1996,01115,"St. Clair County, Alabama",total,11923,361942553.80025244,30356.668103686356
1996,01117,"Shelby County, Alabama",crops,53,1472760.8920169836,27787.94135881101
1996,01117,"Shelby County, Alabama",total,39059,1570809534.712925,40216.32747159233
1996,01119,"Sumter County, Alabama",total,4862,150184782.29353938,30889.50684770452
1996,01121,"Talladega County, Alabama",total,24533,834826980.6066633,34028.736012989175
1996,01123,"Tallapoosa County, Alabama",total,17767,538929703.5344069,30333.18531740907
1996,01125,"Tuscaloosa County, Alabama",total,69805,2645468508.032743,37897.98020246033
1996,01127,"Walker County, Alabama",total,19126,656916191.4470413,34346.76312072787
1996,01129,"Washington County, Alabama",total,4879,241019157.86252534,49399.294499390315
1996,01131,"Wilcox County, Alabama",total,3547,140241378.38044602,39538.02604467043
1996,01133,"Winston County, Alabama",total,11749,367270126.6878323,31259.69245789704
1996,02013,"Aleutians East Borough, Alaska",total,1687,63305790.13502658,37525.66101661327
1996,02016,"Aleutians West Census Area, Alaska",total,4310,199202978.36897066,46218.78848467997
1996,02020,"Anchorage Municipality, Alaska",total,119028,6214876185.537237,52213.56475398425
1996,02050,"Bethel Census Area, Alaska",total,5424,198934156.86799526,36676.65133996963
1996,02060,"Bristol Bay Borough, Alaska",total,993,49384045.88226294,49732.17107982169
1996,02068,"Denali Borough, Alaska",total,1371,59343603.04861722,43284.90375537361
1996,02070,"Dillingham Census Area, Alaska",total,2027,85117905.29013503,41992.059837264445
1996,02090,"Fairbanks North Star Borough, Alaska",total,29465,1335126560.4750793,45312.28781520717
1996,02100,"Haines Borough, Alaska",total,854,33914963.20238687,39713.0716655584
1996,02110,"Juneau City and Borough, Alaska",total,15766,759314821.6922312,48161.538861615576
1996,02122,"Kenai Peninsula Borough, Alaska",total,15767,717992930.841908,45537.70094766969
1996,02130,"Ketchikan Gateway Borough, Alaska",total,7756,380675456.37455535,49081.41521074721
1996,02150,"Kodiak Island Borough, Alaska",total,6217,236323436.90471637,38012.4556706959
1996,02164,"Lake and Peninsula Borough, Alaska",total,579,19275821.711356767,33291.57463101341
1996,02170,"Matanuska-Susitna Borough, Alaska",total,9934,421885072.2181846,42468.80131046755
1996,02180,"Nome Census Area, Alaska",total,3319,136812890.7929465,41221.11804547951
1996,02185,"North Slope Borough, Alaska",total,8100,760130330.5664996,93843.25068722217
1996,02188,"Northwest Arctic Borough, Alaska",total,2385,130654254.1024366,54781.657904585576
1996,02201,"Prince of Wales-Outer Ketchikan Census Area, AK",total,2145,88095890.71644416,41070.34532235159
1996,02220,"Sitka City and Borough, Alaska",total,3819,157052885.39953333,41124.0862528236
1996,02232,"Skagway-Hoonah-Angoon Census Area, Alaska",total,1524,62376749.16803733,40929.62543834471
1996,02240,"Southeast Fairbanks Census Area, Alaska",total,1563,64739330.547374055,41419.91717682281
1996,02261,"Valdez-Cordova Census Area, Alaska",total,4483,241821222.56435758,53941.82970429569
1996,02270,"Wade Hampton Census Area, Alaska",total,1636,47203930.84190796,28853.258460823938
1996,02280,"Wrangell-Petersburg Census Area, Alaska",total,2546,106673162.41441303,41898.335590892784
1996,02282,"Yakutat City and Borough, Alaska",total,421,20088269.46027617,47715.604418708244
1996,02290,"Yukon-Koyukuk Census Area, Alaska",total,1853,85207397.12351298,45983.48468619157
1996,04001,"Apache County, Arizona",total,15580,595392355.5062541,38215.1704432769
1996,04003,"Cochise County, Arizona",crops,791,11530524.882377692,14577.149029554605
1996,04003,"Cochise County, Arizona",total,28919,984009380.331255,34026.39718978025
1996,04005,"Coconino County, Arizona",total,46278,1520508396.2246108,32855.96603622911
1996,04007,"Gila County, Arizona",total,13321,456988356.42428184,34305.859651999235
1996,04009,"Graham County, Arizona",crops,274,4800243.430363769,17519.136607167038
1996,04009,"Graham County, Arizona",total,6017,172508093.29457214,28670.11688458902
1996,04011,"Greenlee County, Arizona",total,4423,227780271.20070383,51499.04390700968
1996,04012,"La Paz County, Arizona",crops,356,12416098.17159469,34876.680257288455
1996,04012,"La Paz County, Arizona",total,4788,138730194.77489194,28974.560312216363
1996,04013,"Maricopa County, Arizona",crops,6684,149855898.67268485,22420.09256024609
1996,04013,"Maricopa County, Arizona",total,1287825,54222699672.87611,42104.089975638075
1996,04015,"Mohave County, Arizona",total,34137,1119344580.097923,32789.7759058477
1996,04017,"Navajo County, Arizona",total,21902,728570797.5557511,33265.03504500735
1996,04019,"Pima County, Arizona",crops,684,16127433.136977393,23578.11862131198
1996,04019,"Pima County, Arizona",total,289336,10814091548.062578,37375.547972124376
1996,04021,"Pinal County, Arizona",crops,1417,32684493.554680027,23065.97992567398
1996,04021,"Pinal County, Arizona",total,36979,1491416447.538538,40331.44345543519
1996,04023,"Santa Cruz County, Arizona",total,10605,361736059.28929347,34109.95372836336
1996,04025,"Yavapai County, Arizona",total,40195,1216966948.2461843,30276.57540107437
1996,04027,"Yuma County, Arizona",crops,14325,250891584.7645641,17514.246754943393
1996,04027,"Yuma County, Arizona",total,49750,1370640692.728455,27550.56668800915
1996,05001,"Arkansas County, Arkansas",crops,179,7106953.983858012,39703.65354110621
1996,05001,"Arkansas County, Arkansas",total,9371,293770085.0514478,31348.851248687206
1996,05003,"Ashley County, Arkansas",crops,184,5037757.143403588,27379.11490980211
1996,05003,"Ashley County, Arkansas",total,10026,393792091.42026544,39277.088711376964
1996,05005,"Baxter County, Arkansas",total,13411,391764200.13005394,29212.154211472218
1996,05007,"Benton County, Arkansas",total,60277,2145714619.8408751,35597.5682240469
1996,05009,"Boone County, Arkansas",total,13391,400654091.9175305,29919.65438858416
1996,05011,"Bradley County, Arkansas",total,4040,119329767.43296485,29537.071146773476
1996,05013,"Calhoun County, Arkansas",total,2853,112885763.14883526,39567.389817327465
1996,05015,"Carroll County, Arkansas",total,9456,237113343.22763264,25075.438158590594
1996,05017,"Chicot County, Arkansas",crops,162,3748326.8370118197,23137.819981554443
1996,05017,"Chicot County, Arkansas",total,4427,113464288.64323145,25630.062941773536
1996,05019,"Clark County, Arkansas",total,9726,279021710.0371036,28688.228463613366
1996,05021,"Clay County, Arkansas",crops,155,3033532.915120682,19571.180097552788
1996,05021,"Clay County, Arkansas",total,6080,147229221.95233905,24215.332557950504
1996,05023,"Cleburne County, Arkansas",total,5744,157068709.27208048,27344.83100140677
1996,05025,"Cleveland County, Arkansas",total,1101,26579381.23015721,24141.12736617367
1996,05027,"Columbia County, Arkansas",total,9920,329962720.42229277,33262.37101031177
1996,05029,"Conway County, Arkansas",total,6921,222319708.58355963,32122.483540465197
1996,05031,"Craighead County, Arkansas",crops,79,2455496.9590330105,31082.239987759625
1996,05031,"Craighead County, Arkansas",total,35287,1169960864.9160388,33155.577547426496
1996,05033,"Crawford County, Arkansas",crops,113,2428360.8231649008,21489.918789069918
1996,05033,"Crawford County, Arkansas",total,14141,425959800.23333204,30122.325170308468
1996,05035,"Crittenden County, Arkansas",crops,433,9994213.154572926,23081.323682616458
1996,05035,"Crittenden County, Arkansas",total,16392,487882230.6544773,29763.43525222531
1996,05037,"Cross County, Arkansas",crops,150,3904315.801552997,26028.772010353314
1996,05037,"Cross County, Arkansas",total,6144,176964640.03748614,28802.838547767926
1996,05039,"Dallas County, Arkansas",total,3362,97694990.5519642,29058.593263522962
1996,05041,"Desha County, Arkansas",crops,291,9168578.089737214,31507.141201846098
1996,05041,"Desha County, Arkansas",total,5639,167952233.73369545,29784.045705567554
1996,05043,"Drew County, Arkansas",total,7396,208370802.5092759,28173.445444737143
1996,05045,"Faulkner County, Arkansas",total,28357,929841993.688559,32790.562954069865
1996,05047,"Franklin County, Arkansas",total,4417,126040074.51325402,28535.221759849224
1996,05049,"Fulton County, Arkansas",total,1956,45033342.15660024,23023.181061656564
1996,05051,"Garland County, Arkansas",total,32527,989040034.6364228,30406.74008166824
1996,05053,"Grant County, Arkansas",total,3704,114797401.17813563,30992.818892585216
1996,05055,"Greene County, Arkansas",crops,85,2292021.3823968177,26964.95743996256
1996,05055,"Greene County, Arkansas",total,13472,404115461.6723406,29996.694007744994
1996,05057,"Hempstead County, Arkansas",total,9197,266923435.5468003,29022.880890159864
1996,05059,"Hot Spring County, Arkansas",total,7186,221946156.10297212,30885.91095226442
1996,05061,"Howard County, Arkansas",total,8474,233982318.15399915,27611.79114396969
1996,05063,"Independence County, Arkansas",total,15217,486601950.4838771,31977.521882360328
1996,05065,"Izard County, Arkansas",total,2478,66487307.15679149,26831.03597933474
1996,05067,"Jackson County, Arkansas",crops,186,5196435.54680029,27937.825520431667
1996,05067,"Jackson County, Arkansas",total,5898,176348528.8796236,29899.716663211868
1996,05069,"Jefferson County, Arkansas",crops,264,8119305.60761963,30754.94548340769
1996,05069,"Jefferson County, Arkansas",total,34392,1181603685.9580002,34356.93434397535
1996,05071,"Johnson County, Arkansas",total,7752,215121776.02034962,27750.48710272828
1996,05073,"Lafayette County, Arkansas",total,1872,51327006.80870596,27418.272867898486
1996,05075,"Lawrence County, Arkansas",crops,110,3014486.2487090235,27404.420442809303
1996,05075,"Lawrence County, Arkansas",total,5107,130309034.4069158,25515.769415883256
1996,05077,"Lee County, Arkansas",crops,163,3011070.056994224,18472.822435547387
1996,05077,"Lee County, Arkansas",total,2466,66651390.123551235,27028.138736233268
1996,05079,"Lincoln County, Arkansas",crops,92,2603753.0314042,28301.66338482826
1996,05079,"Lincoln County, Arkansas",total,3051,90854591.68802357,29778.627233046074
1996,05081,"Little River County, Arkansas",total,4459,199526871.4187354,44746.99964537686
1996,05083,"Logan County, Arkansas",total,6289,174097865.92969435,27682.917145761545
1996,05085,"Lonoke County, Arkansas",crops,236,8255403.301074857,34980.522462181594
1996,05085,"Lonoke County, Arkansas",total,9589,276451319.6457943,28830.046891833797
1996,05087,"Madison County, Arkansas",total,2493,68828661.61113873,27608.76919821048
1996,05089,"Marion County, Arkansas",total,3772,93929195.9606778,24901.695641749153
1996,05091,"Miller County, Arkansas",total,13139,436638608.5376583,33232.255768145085
1996,05093,"Mississippi County, Arkansas",crops,484,10862595.188004436,22443.37848761247
1996,05093,"Mississippi County, Arkansas",total,22238,762250273.189764,34276.9256763092
1996,05095,"Monroe County, Arkansas",crops,114,3123012.6611329988,27394.84790467543
1996,05095,"Monroe County, Arkansas",total,3081,69578888.13449107,22583.215882665067
1996,05097,"Montgomery County, Arkansas",total,1555,38727123.264353745,24904.902420806266
1996,05099,"Nevada County, Arkansas",total,2357,68979826.20586772,29265.94238687642
1996,05101,"Newton County, Arkansas",total,1020,22888631.048464216,22439.834361239427
1996,05103,"Ouachita County, Arkansas",total,8331,268510293.61588186,32230.259706623678
1996,05105,"Perry County, Arkansas",total,1251,33179418.295528438,26522.316782996353
1996,05107,"Phillips County, Arkansas",crops,427,9734416.382970585,22797.228063162962
1996,05107,"Phillips County, Arkansas",total,8308,228058694.60276172,27450.49285059722
1996,05109,"Pike County, Arkansas",total,2935,73177147.30520599,24932.588519661324
1996,05111,"Poinsett County, Arkansas",crops,276,9799801.476494664,35506.527088748786
1996,05111,"Poinsett County, Arkansas",total,6743,194812445.2625942,28891.0641053825
1996,05113,"Polk County, Arkansas",total,6350,163573135.27521706,25759.548862238906
1996,05115,"Pope County, Arkansas",total,23206,802175694.0672455,34567.598641180964
1996,05117,"Prairie County, Arkansas",crops,47,1720411.3720690052,36604.49727806394
1996,05117,"Prairie County, Arkansas",total,1673,45330599.18525035,27095.397002540554
1996,05119,"Pulaski County, Arkansas",crops,67,2277031.5380790266,33985.545344463084
1996,05119,"Pulaski County, Arkansas",total,233462,9314432246.930344,39896.99500102948
1996,05121,"Randolph County, Arkansas",crops,20,359429.9047546188,17971.495237730942
1996,05121,"Randolph County, Arkansas",total,4925,138672980.7405424,28156.95040417105
1996,05123,"St. Francis County, Arkansas",crops,192,5254716.291167808,27368.314016499
1996,05123,"St. Francis County, Arkansas",total,9346,281016211.4906476,30068.073131890393
1996,05125,"Saline County, Arkansas",total,16164,514423775.4083311,31825.276875051415
1996,05127,"Scott County, Arkansas",total,3263,82004792.18146348,25131.71688062013
1996,05129,"Searcy County, Arkansas",total,1680,35265878.915962204,20991.594592834645
1996,05131,"Sebastian County, Arkansas",total,71015,2458211254.0450597,34615.380610364846
1996,05133,"Sevier County, Arkansas",total,5161,147771955.2461462,28632.426902954117
1996,05135,"Sharp County, Arkansas",total,3830,89111078.33836973,23266.600088347186
1996,05137,"Stone County, Arkansas",total,2816,63625922.503155716,22594.432707086547
1996,05139,"Union County, Arkansas",total,20312,706824661.2860038,34798.37836185525
1996,05141,"Van Buren County, Arkansas",total,3557,83973263.49309567,23607.889652261925
1996,05143,"Washington County, Arkansas",total,72217,2460243646.3680525,34067.37535992983
1996,05145,"White County, Arkansas",total,20974,650733191.1601576,31025.707597985962
1996,05147,"Woodruff County, Arkansas",crops,122,3352492.8087824658,27479.449252315295
1996,05147,"Woodruff County, Arkansas",total,2749,76193751.8647439,27716.89773180935
1996,05149,"Yell County, Arkansas",total,6815,178898938.85552537,26250.761387457867
1996,06001,"Alameda County, California",crops,837,27169223.5206365,32460.243154882315
1996,06001,"Alameda County, California",total,620381,32343411053.16911,52134.75437379467
1996,06003,"Alpine County, California",total,1075,20536861.817694984,19104.057504832545
1996,06005,"Amador County, California",crops,142,2285714.799372681,16096.58309417381
1996,06005,"Amador County, California",total,9619,339328322.5720078,35276.881440067344
1996,06007,"Butte County, California",crops,2915,78001970.3936044,26758.823462643017
1996,06007,"Butte County, California",total,65339,2076274725.8348315,31776.959026535937
1996,06009,"Calaveras County, California",total,7201,219038652.10572618,30417.81031880658
1996,06011,"Colusa County, California",crops,2837,73246971.48376238,25818.46016346929
1996,06011,"Colusa County, California",total,7530,234068226.08346403,31084.757780008502
1996,06013,"Contra Costa County, California",crops,811,19913826.110239834,24554.656116202015
1996,06013,"Contra Costa County, California",total,296299,15372457904.678116,51881.57200894406
1996,06015,"Del Norte County, California",crops,278,6417549.573499599,23084.710696041722
1996,06015,"Del Norte County, California",total,7618,237469536.74023637,31172.162869550586
1996,06017,"El Dorado County, California",crops,326,4844794.438281758,14861.332632766129
1996,06017,"El Dorado County, California",total,35007,1179092118.7315917,33681.60992748855
1996,06019,"Fresno County, California",crops,60367,963500827.1238955,15960.720710386395
1996,06019,"Fresno County, California",total,307731,10209631184.370577,33177.12932519173
1996,06021,"Glenn County, California",crops,1440,31101912.90211529,21598.55062646895
1996,06021,"Glenn County, California",total,7793,245237767.834602,31468.980859053252
1996,06023,"Humboldt County, California",total,47867,1561439362.0280764,32620.37232389906
1996,06025,"Imperial County, California",crops,4289,107830514.0764258,25141.178381073863
1996,06025,"Imperial County, California",total,48236,1489091492.6175265,30870.95722318448
1996,06027,"Inyo County, California",total,7131,244446486.57384387,34279.411944165455
1996,06029,"Kern County, California",crops,44996,784326399.074322,17431.02495942577
1996,06029,"Kern County, California",total,224967,8264226606.586849,36735.28387090928
1996,06031,"Kings County, California",crops,8686,157870069.884864,18175.23254488418
1996,06031,"Kings County, California",total,35897,1179993456.9674482,32871.64545693089
1996,06033,"Lake County, California",crops,784,15463087.346517231,19723.325697088305
1996,06033,"Lake County, California",total,13013,385601760.45212865,29632.04183909388
1996,06035,"Lassen County, California",crops,149,3813757.258157059,25595.6862963561
1996,06035,"Lassen County, California",total,10094,368435283.76620895,36500.42438737953
1996,06037,"Los Angeles County, California",crops,6687,186544137.18777493,27896.5361429303
1996,06037,"Los Angeles County, California",total,3818642,193282773389.14813,50615.5783624514
1996,06039,"Madera County, California",crops,10395,175293894.13992274,16863.289479550047
1996,06039,"Madera County, California",total,34518,1023889509.8496729,29662.48073033411
1996,06041,"Marin County, California",crops,268,8469444.860957043,31602.406197600907
1996,06041,"Marin County, California",total,101916,5138260631.851738,50416.623806387004
1996,06043,"Mariposa County, California",total,5258,154462138.3735608,29376.595354423884
1996,06045,"Mendocino County, California",crops,1897,34624134.9883334,18252.047964329675
1996,06045,"Mendocino County, California",total,31684,971225732.5670351,30653.50752957439
1996,06047,"Merced County, California",crops,8829,178534157.2696324,20221.333930188288
1996,06047,"Merced County, California",total,59650,1887155629.2315342,31637.14382617828
1996,06049,"Modoc County, California",crops,91,1720331.2932716215,18904.739486501334
1996,06049,"Modoc County, California",total,2807,81559981.65857017,29055.92506539728
1996,06051,"Mono County, California",total,5315,156179890.5251884,29384.73951555755
1996,06053,"Monterey County, California",crops,28939,805201676.9116015,27824.101624506773
1996,06053,"Monterey County, California",total,147188,5508424579.638909,37424.41353669395
1996,06055,"Napa County, California",crops,3782,104473088.11154038,27623.767348371333
1996,06055,"Napa County, California",total,49569,1954075496.3661401,39421.32172055398
1996,06057,"Nevada County, California",crops,36,592838.4462379987,16467.734617722184
1996,06057,"Nevada County, California",total,22859,785160587.4612707,34347.98492765522
1996,06059,"Orange County, California",crops,6838,159229703.61090922,23286.005207796024
1996,06059,"Orange County, California",total,1184304,57569652692.40332,48610.53639302352
1996,06061,"Placer County, California",crops,260,6391090.330107486,24581.11665425956
1996,06061,"Placer County, California",total,81369,3186636750.8893394,39162.78620714694
1996,06063,"Plumas County, California",total,6388,218719394.56068546,34239.10371958132
1996,06065,"Riverside County, California",crops,14679,306462698.3322495,20877.62779019344
1996,06065,"Riverside County, California",total,370298,13625749145.08664,36796.71276940907
1996,06067,"Sacramento County, California",crops,2487,53711948.30356118,21597.08415905154
1996,06067,"Sacramento County, California",total,505898,23437015784.033966,46327.55176741945
1996,06069,"San Benito County, California",crops,1476,31013167.46356577,21011.63107287654
1996,06069,"San Benito County, California",total,14267,468665360.5362812,32849.60822431354
1996,06071,"San Bernardino County, California",crops,1895,47188211.22288949,24901.430724479942
1996,06071,"San Bernardino County, California",total,446368,17498988899.189075,39203.05420457801
1996,06073,"San Diego County, California",crops,9979,229077047.603565,22955.912175925947
1996,06073,"San Diego County, California",total,1015164,44256815550.2429,43595.72990200883
1996,06075,"San Francisco County, California",crops,142,3051133.63041732,21486.856552234647
1996,06075,"San Francisco County, California",total,542721,34058990345.197567,62755.983912908414
1996,06077,"San Joaquin County, California",crops,14711,308555664.97724056,20974.4860972905
1996,06077,"San Joaquin County, California",total,177545,6676439519.202081,37604.210308384245
1996,06079,"San Luis Obispo County, California",crops,3795,85125734.88123016,22431.02368411862
1996,06079,"San Luis Obispo County, California",total,80999,2930334217.6108327,36177.41228423601
1996,06081,"San Mateo County, California",crops,2659,80916179.85694067,30431.05673446434
1996,06081,"San Mateo County, California",total,316412,18924170425.276363,59808.636920459285
1996,06083,"Santa Barbara County, California",crops,14698,329977267.56684387,22450.487655928962
1996,06083,"Santa Barbara County, California",total,161995,6397360311.077535,39491.0973244701
1996,06085,"Santa Clara County, California",crops,4736,121098706.55624832,25569.82824245108
1996,06085,"Santa Clara County, California",total,886560,60132817770.24442,67827.1270644338
1996,06087,"Santa Cruz County, California",crops,11218,260188486.86072752,23193.839085463318
1996,06087,"Santa Cruz County, California",total,97180,3829008910.281911,39401.20302821477
1996,06089,"Shasta County, California",crops,564,13824586.007726733,24511.67731866442
1996,06089,"Shasta County, California",total,55678,2011454742.3402057,36126.562418553214
1996,06091,"Sierra County, California",total,1167,44851865.47068049,38433.47512483333
1996,06093,"Siskiyou County, California",crops,476,9684784.1487205,20346.185186387604
1996,06093,"Siskiyou County, California",total,14840,430294207.16826683,28995.566520772696
1996,06095,"Solano County, California",crops,1872,41297228.09164977,22060.485091693252
1996,06095,"Solano County, California",total,101488,3948410608.116895,38905.19675347721
1996,06097,"Sonoma County, California",crops,4983,114880713.34582871,23054.52806458533
1996,06097,"Sonoma County, California",total,163065,6633451310.962782,40679.79830719518
1996,06099,"Stanislaus County, California",crops,12950,214000712.14091724,16525.151516673148
1996,06099,"Stanislaus County, California",total,140729,5050351688.865088,35887.07152658719
1996,06101,"Sutter County, California",crops,4493,93863851.66201277,20891.13101758575
1996,06101,"Sutter County, California",total,22562,703490532.2074742,31180.32675327871
1996,06103,"Tehama County, California",crops,1362,31256140.133114025,22948.70788040677
1996,06103,"Tehama County, California",total,14255,460447175.7449413,32300.74891230735
1996,06105,"Trinity County, California",total,3251,100626626.97471598,30952.515218306977
1996,06107,"Tulare County, California",crops,31836,540157535.1145622,16966.878223224092
1996,06107,"Tulare County, California",total,121580,3630897064.4531994,29864.262744309915
1996,06109,"Tuolumne County, California",crops,25,430958.40186665644,17238.33607466626
1996,06109,"Tuolumne County, California",total,13908,468438740.56152695,33681.24392878394
1996,06111,"Ventura County, California",crops,16819,394099409.66989255,23431.797946958355
1996,06111,"Ventura County, California",total,261051,11203388668.515472,42916.47482107126
1996,06113,"Yolo County, California",crops,4869,147770831.1211414,30349.318365401807
1996,06113,"Yolo County, California",total,76038,3346619489.825192,44012.4607410136
1996,06115,"Yuba County, California",crops,1572,33760941.45660406,21476.425862979686
1996,06115,"Yuba County, California",total,16841,570740625.0430325,33889.94863980955
1996,08001,"Adams County, Colorado",crops,896,29651481.90720269,33093.171771431575
1996,08001,"Adams County, Colorado",total,120259,4939088621.313544,41070.428170145635
1996,08003,"Alamosa County, Colorado",crops,335,8050486.191332287,24031.302063678468
1996,08003,"Alamosa County, Colorado",total,6733,199716090.06234938,29662.273884204573
1996,08005,"Arapahoe County, Colorado",crops,69,1528522.9315686799,22152.506254618547
1996,08005,"Arapahoe County, Colorado",total,234268,11851789694.641012,50590.73238616034
1996,08007,"Archuleta County, Colorado",total,2273,59783758.424817346,26301.697503219246
1996,08009,"Baca County, Colorado",total,1201,27417670.25590024,22829.034351290793
1996,08011,"Bent County, Colorado",total,1534,54850646.13854569,35756.614171151035
1996,08013,"Boulder County, Colorado",crops,304,9042396.568871208,29744.725555497393
1996,08013,"Boulder County, Colorado",total,146037,6840591766.208928,46841.497471249946
1996,08015,"Chaffee County, Colorado",crops,42,547562.1963814405,13037.19515193906
1996,08015,"Chaffee County, Colorado",total,5454,147877511.18846345,27113.588410059307
1996,08017,"Cheyenne County, Colorado",total,703,21324033.374134567,30332.906648840068
1996,08019,"Clear Creek County, Colorado",total,2794,97636733.98232797,34945.14458923692
