year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
1990,42000,Pennsylvania -- Statewide,total,5045453,214677741633.09558,42548.754617889725
1990,44000,Rhode Island -- Statewide,crops,559,17993443.84576528,32188.62941997367
1990,44000,Rhode Island -- Statewide,total,446153,18104675445.49894,40579.52192521162
1990,45000,South Carolina -- Statewide,crops,5087,109893282.00339821,21602.768233418166
1990,45000,South Carolina -- Statewide,total,1508667,53744500435.34266,35623.83245298178
1990,46000,South Dakota -- Statewide,crops,404,11725153.178527148,29022.65638249294
1990,46000,South Dakota -- Statewide,total,274120,8212825915.703593,29960.695738011065
1990,47000,Tennessee -- Statewide,crops,3818,96081067.55039875,25165.287467364786
1990,47000,Tennessee -- Statewide,total,2145564,80262533283.23563,37408.59432915337
1990,48000,Texas -- Statewide,crops,38131,746055180.1037825,19565.581288289908
1990,48000,Texas -- Statewide,total,6983065,287484126227.6784,41168.759882326514
1990,49000,Utah -- Statewide,crops,1293,25299812.57940578,19566.753735039274
1990,49000,Utah -- Statewide,total,702558,25437462969.5388,36206.9223744357
1990,50000,Vermont -- Statewide,crops,480,11927571.25472608,24849.106780679333
1990,50000,Vermont -- Statewide,total,250839,9368640656.653248,37349.218648827526
1990,51000,Virginia -- Statewide,crops,5096,113024410.82826924,22179.044511041844
1990,51000,Virginia -- Statewide,total,2829324,116867442253.1418,41305.782672165435
1990,53000,Washington -- Statewide,crops,59870,965882242.9625435,16132.99219914053
1990,53000,Washington -- Statewide,total,2132868,87736592785.52405,41135.50054927171
1990,54000,West Virginia -- Statewide,crops,614,11040755.774617705,17981.686929344796
1990,54000,West Virginia -- Statewide,total,602113,22621452923.846992,37570.11212820018
1990,55000,Wisconsin -- Statewide,crops,7280,207205262.8847832,28462.261385272417
1990,55000,Wisconsin -- Statewide,total,2214357,84830326302.17056,38309.23663265253
1990,56000,Wyoming -- Statewide,crops,312,7649853.487731329,24518.761178626057
1990,56000,Wyoming -- Statewide,total,190639,6934743678.672565,36376.31166063904
1990,72000,Puerto Rico -- Statewide,crops,13479,76316423.36481503,5661.875759686552
1990,72000,Puerto Rico -- Statewide,total,860862,18235028666.977913,21182.290154493883
1990,78000,Virgin Islands -- Statewide,total,43062,1615762502.7323244,37521.770998381966
