year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
1993,01077,"Lauderdale County, Alabama",total,30001,912127350.2751341,30403.231568118867
1993,01079,"Lawrence County, Alabama",crops,71,1478419.0413566362,20822.803399389242
1993,01079,"Lawrence County, Alabama",total,7196,327634667.79027516,45530.10947613607
1993,01081,"Lee County, Alabama",total,34796,1201718195.7155218,34536.1017276561
1993,01083,"Limestone County, Alabama",crops,213,5616521.882678664,26368.64733651955
1993,01083,"Limestone County, Alabama",total,21882,1160176601.1351445,53019.678326256486
1993,01085,"Lowndes County, Alabama",total,2401,84190597.18982524,35064.805160277065
1993,01087,"Macon County, Alabama",crops,58,1312554.3104343312,22630.2467316264
1993,01087,"Macon County, Alabama",total,6647,229055249.82869008,34459.944310018065
1993,01089,"Madison County, Alabama",crops,70,1698957.404395224,24270.820062788916
1993,01089,"Madison County, Alabama",total,137330,6477690117.134453,47168.79135756537
1993,01091,"Marengo County, Alabama",total,7384,239353622.02457175,32415.17091340354
1993,01093,"Marion County, Alabama",total,11220,358600890.1193978,31960.863647005153
1993,01095,"Marshall County, Alabama",total,33344,1001497720.055373,30035.320299165454
1993,01097,"Mobile County, Alabama",crops,699,18370091.04689393,26280.530825313203
1993,01097,"Mobile County, Alabama",total,157045,5946446168.139817,37864.600389314
1993,01099,"Monroe County, Alabama",total,9551,363495754.1789237,38058.39746402719
1993,01101,"Montgomery County, Alabama",crops,215,4393313.16836823,20434.01473659642
1993,01101,"Montgomery County, Alabama",total,119507,4402514898.6260605,36838.97092744409
1993,01103,"Morgan County, Alabama",total,42692,1595923163.9937706,37382.25344312214
1993,01105,"Perry County, Alabama",total,2909,74151964.52673474,25490.534385264607
1993,01107,"Pickens County, Alabama",total,4811,131118534.52846514,27253.904495627758
1993,01109,"Pike County, Alabama",total,11125,328799446.3055892,29555.006409491165
1993,01111,"Randolph County, Alabama",total,5619,158981689.8979062,28293.591368198293
1993,01113,"Russell County, Alabama",total,12307,397899164.665167,32331.125754868528
1993,01115,"St. Clair County, Alabama",total,10062,295044732.583492,29322.672687685546
1993,01117,"Shelby County, Alabama",crops,24,683207.9667762589,28466.998615677454
1993,01117,"Shelby County, Alabama",total,32312,1311014956.2692509,40573.62454410903
1993,01119,"Sumter County, Alabama",total,4844,157568466.15677452,32528.585086039333
1993,01121,"Talladega County, Alabama",total,23267,792941537.3178751,34080.093579656816
1993,01123,"Tallapoosa County, Alabama",total,17674,532106614.2308358,30106.74517544618
1993,01125,"Tuscaloosa County, Alabama",total,64472,2428496224.3502336,37667.456017344484
1993,01127,"Walker County, Alabama",total,18110,634319575.6082368,35025.92907831236
1993,01129,"Washington County, Alabama",total,4888,224510476.47689912,45930.94854273713
1993,01131,"Wilcox County, Alabama",total,3561,136057650.61775395,38207.70868232349
1993,01133,"Winston County, Alabama",total,10429,300988600.71984774,28860.734559387067
1993,02013,"Aleutians East Borough, Alaska",total,1510,58518899.90655823,38754.23834871406
1993,02016,"Aleutians West Census Area, Alaska",total,5550,256106675.07181174,46145.346859785896
1993,02020,"Anchorage Municipality, Alaska",total,115432,6396917347.838727,55417.19235427548
1993,02050,"Bethel Census Area, Alaska",total,4984,207719898.77141374,41677.34726553245
1993,02060,"Bristol Bay Borough, Alaska",total,1026,51468486.603218555,50164.216962201324
1993,02068,"Denali Borough, Alaska",total,1004,47786494.95760512,47596.110515542954
1993,02070,"Dillingham Census Area, Alaska",total,2041,87952106.66205226,43092.65392555231
1993,02090,"Fairbanks North Star Borough, Alaska",total,28150,1384632500.7648382,49187.65544457685
1993,02100,"Haines Borough, Alaska",total,829,35382304.55788199,42680.70513616645
1993,02110,"Juneau City and Borough, Alaska",total,14271,746402242.2495241,52302.02804635443
1993,02122,"Kenai Peninsula Borough, Alaska",total,15225,744568473.3068005,48904.333222121546
1993,02130,"Ketchikan Gateway Borough, Alaska",total,7438,386065791.98477244,51904.516265766666
1993,02150,"Kodiak Island Borough, Alaska",total,5250,236854000.78214225,45115.04776802709
1993,02164,"Lake and Peninsula Borough, Alaska",total,617,20103758.14500779,32583.076410061247
1993,02170,"Matanuska-Susitna Borough, Alaska",total,8463,387097187.7695103,45739.94892703655
1993,02180,"Nome Census Area, Alaska",total,3017,131719734.5077003,43659.17617093149
1993,02185,"North Slope Borough, Alaska",total,7323,701562024.3363904,95802.54326592795
1993,02188,"Northwest Arctic Borough, Alaska",total,2215,127917339.15210244,57750.491716524804
1993,02201,"Prince of Wales-Outer Ketchikan Census Area, AK",total,2036,100068955.78473786,49149.78181961584
1993,02220,"Sitka City and Borough, Alaska",total,3992,185563864.16335008,46483.93390865483
1993,02232,"Skagway-Hoonah-Angoon Census Area, Alaska",total,1613,76407620.536425,47369.88253963112
1993,02240,"Southeast Fairbanks Census Area, Alaska",total,1426,59543015.49749092,41755.27033484637
1993,02261,"Valdez-Cordova Census Area, Alaska",total,4535,266214686.11178407,58702.246110646985
1993,02270,"Wade Hampton Census Area, Alaska",total,1368,42662854.33465998,31186.29702826022
1993,02280,"Wrangell-Petersburg Census Area, Alaska",total,2795,129636726.37480533,46381.65523248849
1993,02282,"Yakutat City and Borough, Alaska",total,290,11702619.546634367,40353.86050563575
1993,02290,"Yukon-Koyukuk Census Area, Alaska",total,1647,66679301.62311819,40485.30760359332
1993,04001,"Apache County, Arizona",total,14902,555591646.7416508,37283.02554970144
1993,04003,"Cochise County, Arizona",crops,512,8753068.219415125,17095.836366045165
1993,04003,"Cochise County, Arizona",total,26831,941223720.9344177,35079.7108171301
1993,04005,"Coconino County, Arizona",total,44162,1395544753.4037032,31600.57862876915
1993,04007,"Gila County, Arizona",total,12511,460731139.768126,36826.08422733003
1993,04009,"Graham County, Arizona",crops,277,4993414.0647170795,18026.765576595953
1993,04009,"Graham County, Arizona",total,6565,190302658.45301956,28987.45749474784
1993,04011,"Greenlee County, Arizona",total,3520,178376147.52033225,50675.0419091853
1993,04012,"La Paz County, Arizona",crops,524,18494334.985291574,35294.53241467858
1993,04012,"La Paz County, Arizona",total,4177,125539766.96314241,30055.00765217678
1993,04013,"Maricopa County, Arizona",crops,7155,146573869.2438138,20485.51631639606
1993,04013,"Maricopa County, Arizona",total,1040904,42718050561.00364,41039.37592804297
1993,04015,"Mohave County, Arizona",total,29792,891227114.6495934,29914.981023415457
1993,04017,"Navajo County, Arizona",total,20721,698758774.064717,33722.251535385214
1993,04019,"Pima County, Arizona",crops,607,14972443.626925074,24666.299220634388
1993,04019,"Pima County, Arizona",total,271304,9531709374.403877,35132.948185076064
1993,04021,"Pinal County, Arizona",crops,1341,28373083.896867972,21158.153539797146
1993,04021,"Pinal County, Arizona",total,36141,1303189336.8402839,36058.47477491724
1993,04023,"Santa Cruz County, Arizona",total,11241,352254918.4080291,31336.61759701353
1993,04025,"Yavapai County, Arizona",total,33654,1015267684.9835612,30167.816158066238
1993,04027,"Yuma County, Arizona",crops,11872,241194608.82505625,20316.2574818949
1993,04027,"Yuma County, Arizona",total,43737,1274944007.385361,29150.239096997073
1993,05001,"Arkansas County, Arkansas",crops,163,6244887.253850147,38312.191741411945
1993,05001,"Arkansas County, Arkansas",total,8756,269583713.0853089,30788.455126234458
1993,05003,"Ashley County, Arkansas",crops,168,5021278.276518429,29888.561169752553
1993,05003,"Ashley County, Arkansas",total,9234,360781596.87835264,39070.99814580384
1993,05005,"Baxter County, Arkansas",total,11687,346598773.76708776,29656.77879413774
1993,05007,"Benton County, Arkansas",total,51834,1828481423.9210937,35275.71524329772
1993,05009,"Boone County, Arkansas",total,12793,381764257.158678,29841.652244092707
1993,05011,"Bradley County, Arkansas",total,3824,117314061.67849109,30678.36340964725
1993,05013,"Calhoun County, Arkansas",total,3274,134599474.38657206,41111.62931782898
1993,05015,"Carroll County, Arkansas",total,9169,228839119.2801523,24957.914634109748
1993,05017,"Chicot County, Arkansas",crops,139,3012166.243294688,21670.26074312725
1993,05017,"Chicot County, Arkansas",total,4159,102515504.4471362,24649.0753659861
1993,05019,"Clark County, Arkansas",total,8662,242503924.9420315,27996.29703787018
1993,05021,"Clay County, Arkansas",crops,118,2367872.372382765,20066.715020192925
1993,05021,"Clay County, Arkansas",total,5849,144313838.22806716,24673.24982528076
1993,05023,"Cleburne County, Arkansas",total,5187,140135338.34919536,27016.64514154528
1993,05025,"Cleveland County, Arkansas",total,1070,26464743.000519123,24733.404673382356
1993,05027,"Columbia County, Arkansas",total,9529,314851769.5172175,33041.42822092743
1993,05029,"Conway County, Arkansas",total,6149,199599328.1467382,32460.453430921807
1993,05031,"Craighead County, Arkansas",crops,86,1975339.020591798,22969.058378974394
1993,05031,"Craighead County, Arkansas",total,31957,1031996381.0417027,32293.281003902204
1993,05033,"Crawford County, Arkansas",crops,90,1440387.4926457866,16004.305473842074
1993,05033,"Crawford County, Arkansas",total,11849,348387596.7814501,29402.278401675256
1993,05035,"Crittenden County, Arkansas",crops,409,9157976.916421527,22391.141604942608
1993,05035,"Crittenden County, Arkansas",total,14843,434984055.24139124,29305.66969220449
1993,05037,"Cross County, Arkansas",crops,172,4129195.3486762415,24006.949701606056
1993,05037,"Cross County, Arkansas",total,5764,164274964.9420315,28500.167408402413
1993,05039,"Dallas County, Arkansas",total,3365,100906794.87108497,29987.160437172355
1993,05041,"Desha County, Arkansas",crops,246,7541234.192766915,30655.423547832987
1993,05041,"Desha County, Arkansas",total,5352,155290825.2085136,29015.475562128846
1993,05043,"Drew County, Arkansas",total,6538,187102388.27478802,28617.679454693793
1993,05045,"Faulkner County, Arkansas",total,24002,753485767.4753418,31392.624259450953
1993,05047,"Franklin County, Arkansas",total,3943,108830545.99757744,27600.950037427705
1993,05049,"Fulton County, Arkansas",total,1838,41414123.931476034,22532.16753616759
1993,05051,"Garland County, Arkansas",total,29681,866803863.9764665,29203.997977711886
1993,05053,"Grant County, Arkansas",total,3498,102612399.26630905,29334.590985222712
1993,05055,"Greene County, Arkansas",crops,65,1691076.8160581416,26016.566400894488
1993,05055,"Greene County, Arkansas",total,11508,341294552.18549925,29657.156081465004
1993,05057,"Hempstead County, Arkansas",total,8083,233934785.78300744,28941.57933725194
1993,05059,"Hot Spring County, Arkansas",total,6586,201161539.95500952,30543.81110765404
1993,05061,"Howard County, Arkansas",total,7618,223985460.98632982,29402.134547956135
1993,05063,"Independence County, Arkansas",total,14678,462910230.7111957,31537.691150783194
1993,05065,"Izard County, Arkansas",total,2594,67443674.4004153,25999.874479728336
1993,05067,"Jackson County, Arkansas",crops,173,5003095.836649939,28919.629113583465
1993,05067,"Jackson County, Arkansas",total,5798,179399042.63713446,30941.538916373658
1993,05069,"Jefferson County, Arkansas",crops,311,8936331.268385533,28734.184142718757
1993,05069,"Jefferson County, Arkansas",total,32928,1204035894.1339333,36565.71592972344
1993,05071,"Johnson County, Arkansas",total,6507,176742247.62069562,27161.863780650932
1993,05073,"Lafayette County, Arkansas",total,1859,49813092.25125454,26795.638650486577
1993,05075,"Lawrence County, Arkansas",crops,97,3048705.007786814,31429.948533884683
1993,05075,"Lawrence County, Arkansas",total,4928,123076456.4665167,24974.930289471733
1993,05077,"Lee County, Arkansas",crops,141,2565554.732652708,18195.42363583481
1993,05077,"Lee County, Arkansas",total,2341,62907362.34642672,26872.004419661134
1993,05079,"Lincoln County, Arkansas",crops,112,3039776.189652189,27140.85883618026
1993,05079,"Lincoln County, Arkansas",total,2832,86910080.94133933,30688.5879030153
1993,05081,"Little River County, Arkansas",total,4328,194430480.768299,44923.86339378443
1993,05083,"Logan County, Arkansas",total,6020,165242382.61983043,27448.900767413692
1993,05085,"Lonoke County, Arkansas",crops,200,6289685.544211801,31448.427721059004
1993,05085,"Lonoke County, Arkansas",total,8577,245447062.2183769,28616.889613894942
1993,05087,"Madison County, Arkansas",total,2454,64634375.89202284,26338.37648411689
1993,05089,"Marion County, Arkansas",total,3119,77386265.26388648,24811.242469986046
1993,05091,"Miller County, Arkansas",total,13963,472382806.16023535,33831.03961614519
1993,05093,"Mississippi County, Arkansas",crops,542,11354476.020072678,20949.217749211584
1993,05093,"Mississippi County, Arkansas",total,20796,679892870.3235854,32693.44442794698
1993,05095,"Monroe County, Arkansas",crops,87,2380693.912441599,27364.297844156314
1993,05095,"Monroe County, Arkansas",total,2979,67818256.61187057,22765.44364278972
1993,05097,"Montgomery County, Arkansas",total,1420,34031823.685758784,23966.07301813999
1993,05099,"Nevada County, Arkansas",total,2381,67502250.5969891,28350.378243170555
1993,05101,"Newton County, Arkansas",total,983,20997684.90742343,21360.818827490773
1993,05103,"Ouachita County, Arkansas",total,8493,275079862.4260253,32389.010058404012
1993,05105,"Perry County, Arkansas",total,1023,28074604.152967643,27443.405819127707
1993,05107,"Phillips County, Arkansas",crops,416,9419232.199342448,22642.385094573194
1993,05107,"Phillips County, Arkansas",total,8261,220076892.58349195,26640.46635800653
1993,05109,"Pike County, Arkansas",total,2559,64674185.65841842,25273.226126775466
1993,05111,"Poinsett County, Arkansas",crops,263,8047967.177712407,30600.635656701168
1993,05111,"Poinsett County, Arkansas",total,6228,171091919.91694066,27471.40653772329
1993,05113,"Polk County, Arkansas",total,5471,142088064.14950684,25971.132178670596
1993,05115,"Pope County, Arkansas",total,21170,729489449.8079252,34458.64193707724
1993,05117,"Prairie County, Arkansas",crops,36,1439542.6752033224,39987.29653342562
1993,05117,"Prairie County, Arkansas",total,1518,41286062.730576225,27197.66978298829
1993,05119,"Pulaski County, Arkansas",crops,76,2234496.2034954145,29401.26583546598
1993,05119,"Pulaski County, Arkansas",total,214309,8497779936.22426,39651.99751864952
1993,05121,"Randolph County, Arkansas",crops,14,189029.13306800486,13502.080933428919
1993,05121,"Randolph County, Arkansas",total,4896,132259482.63021284,27013.78321695524
1993,05123,"St. Francis County, Arkansas",crops,184,4136879.086347119,22483.03851275608
1993,05123,"St. Francis County, Arkansas",total,8280,241075012.20280325,29115.339638019715
1993,05125,"Saline County, Arkansas",total,13966,441359574.23775744,31602.432639106217
1993,05127,"Scott County, Arkansas",total,3088,81106327.828344,26265.002535085492
1993,05129,"Searcy County, Arkansas",total,1605,33310303.658072334,20754.08327605753
1993,05131,"Sebastian County, Arkansas",total,66480,2322703195.680914,34938.37538629534
1993,05133,"Sevier County, Arkansas",total,5134,145283445.8695276,28298.294871353253
1993,05135,"Sharp County, Arkansas",total,3056,72142900.06575532,23606.969916804752
1993,05137,"Stone County, Arkansas",total,2556,55361849.93251428,21659.565701296666
1993,05139,"Union County, Arkansas",total,19630,697739243.4538848,35544.53609036601
1993,05141,"Van Buren County, Arkansas",total,3112,73282629.33379477,23548.40274222197
1993,05143,"Washington County, Arkansas",total,60927,2051307560.7959855,33668.28435334064
1993,05145,"White County, Arkansas",total,18334,564301706.3713446,30778.973839388273
1993,05147,"Woodruff County, Arkansas",crops,104,2790853.600969026,26835.130778548326
1993,05147,"Woodruff County, Arkansas",total,2383,65731943.02820557,27583.694094924707
1993,05149,"Yell County, Arkansas",total,6491,171658602.13185674,26445.63274254456
1993,06001,"Alameda County, California",crops,1208,35342768.741996884,29257.258892381527
1993,06001,"Alameda County, California",total,581604,29769545810.33397,51185.24943145846
1993,06003,"Alpine County, California",total,692,18766579.4566534,27119.33447493266
1993,06005,"Amador County, California",crops,107,1764531.6421526216,16490.949926660014
1993,06005,"Amador County, California",total,9060,365099070.0467209,40297.91060118333
1993,06007,"Butte County, California",crops,2926,75596453.07492647,25836.108364636522
1993,06007,"Butte County, California",total,60381,1963246749.9152102,32514.313275951215
1993,06009,"Calaveras County, California",total,6979,225370551.48641634,32292.67108273626
1993,06011,"Colusa County, California",crops,2094,56140471.417200215,26810.158269914144
1993,06011,"Colusa County, California",total,6406,200907986.45440388,31362.47056734372
1993,06013,"Contra Costa County, California",crops,1089,25559131.510641977,23470.27686927638
1993,06013,"Contra Costa County, California",total,289035,15022883097.996193,51975.99978547994
1993,06015,"Del Norte County, California",crops,234,5515755.667070428,23571.605414830887
1993,06015,"Del Norte County, California",total,6970,261104764.3398512,37461.22874316373
1993,06017,"El Dorado County, California",crops,256,3958786.6482090326,15464.010344566534
1993,06017,"El Dorado County, California",total,31036,1104534709.8044646,35588.822973465154
1993,06019,"Fresno County, California",crops,50226,893328618.5430005,17786.178842491947
1993,06019,"Fresno County, California",total,285901,10004558859.35975,34993.08802473496
1993,06021,"Glenn County, California",crops,1248,28894021.29780239,23152.260655290374
1993,06021,"Glenn County, California",total,7570,232766490.2024572,30748.5456013814
1993,06023,"Humboldt County, California",total,44057,1525836461.000173,34633.23560388073
1993,06025,"Imperial County, California",crops,3863,103166811.12303168,26706.39687368151
1993,06025,"Imperial County, California",total,45908,1480503934.33466,32249.36687145291
1993,06027,"Inyo County, California",total,6773,239080806.68627793,35299.10035232215
1993,06029,"Kern County, California",crops,31144,683606569.6902578,21949.864169350687
1993,06029,"Kern County, California",total,202108,8086359911.306455,40010.093174473324
1993,06031,"Kings County, California",crops,6578,136073654.57691643,20686.174304791188
1993,06031,"Kings County, California",total,31398,1120917043.8345735,35700.26892905833
1993,06033,"Lake County, California",crops,702,12257554.698044645,17460.904128268725
1993,06033,"Lake County, California",total,11970,380012445.35040665,31747.071457845166
1993,06035,"Lassen County, California",crops,129,3519169.897906212,27280.386805474514
1993,06035,"Lassen County, California",total,7714,309045399.93078387,40062.92454378842
1993,06037,"Los Angeles County, California",crops,7248,211309961.15590933,29154.244088839587
1993,06037,"Los Angeles County, California",total,3704951,193257157598.76797,52161.86600005451
1993,06039,"Madera County, California",crops,6521,128132516.61533138,19649.21279180055
1993,06039,"Madera County, California",total,29249,974235262.6959682,33308.32721446778
1993,06041,"Marin County, California",crops,540,12726042.8793909,23566.74607294611
1993,06041,"Marin County, California",total,96137,4608888675.127185,47940.84145674595
1993,06043,"Mariposa County, California",total,4932,153364976.085828,31095.899449681267
1993,06045,"Mendocino County, California",crops,1534,28235203.128568955,18406.260188115357
1993,06045,"Mendocino County, California",total,27855,871630217.4424641,31291.69691051747
1993,06047,"Merced County, California",crops,8128,164874724.63055894,20284.784034271524
1993,06047,"Merced County, California",total,57728,1865781708.4962797,32320.220837310833
1993,06049,"Modoc County, California",crops,84,1582639.9861567747,18840.95221615208
1993,06049,"Modoc County, California",total,2696,86483169.26111785,32078.32687726923
1993,06051,"Mono County, California",total,5345,161883623.04897043,30286.926669592223
1993,06053,"Monterey County, California",crops,28736,743433163.3362174,25871.142933470815
1993,06053,"Monterey County, California",total,137473,5077204774.542309,36932.377809041114
1993,06055,"Napa County, California",crops,3227,83485171.34452328,25870.83090936575
1993,06055,"Napa County, California",total,45122,1766308327.6829903,39145.16926738598
1993,06057,"Nevada County, California",crops,36,668043.903789583,18556.775105266195
1993,06057,"Nevada County, California",total,22634,821433792.9676415,36292.02937914825
1993,06059,"Orange County, California",crops,6993,164542073.2514276,23529.54000449415
1993,06059,"Orange County, California",total,1120705,55025272042.04188,49098.801238543485
1993,06061,"Placer County, California",crops,188,4570063.741131684,24308.849686870657
1993,06061,"Placer County, California",total,67248,2657214070.496626,39513.65201190557
1993,06063,"Plumas County, California",total,6398,220307511.3410625,34433.809212419896
1993,06065,"Riverside County, California",crops,14832,312027438.17961586,21037.448636705492
1993,06065,"Riverside County, California",total,334222,12678880912.856895,37935.50667776776
1993,06067,"Sacramento County, California",crops,2934,59905676.76068524,20417.74940718652
1993,06067,"Sacramento County, California",total,471578,21909582664.20488,46460.14585965605
1993,06069,"San Benito County, California",crops,1214,25538217.767779894,21036.423202454607
1993,06069,"San Benito County, California",total,11841,375275193.05762243,31692.863192097157
1993,06071,"San Bernardino County, California",crops,2088,38661187.049662575,18515.89418087288
1993,06071,"San Bernardino County, California",total,411249,16728582038.954838,40677.50204609577
1993,06073,"San Diego County, California",crops,9659,222289861.5262156,23013.755205116016
1993,06073,"San Diego County, California",total,948857,41476896784.12182,43712.48437237836
1993,06075,"San Francisco County, California",crops,305,8507677.459768126,27894.02445825615
1993,06075,"San Francisco County, California",total,531539,32235671812.82575,60645.92026704672
1993,06077,"San Joaquin County, California",crops,12348,265190171.8982523,21476.366366881462
1993,06077,"San Joaquin County, California",total,169682,6689680974.902232,39424.81214803121
1993,06079,"San Luis Obispo County, California",crops,2908,68779496.45959508,23651.82134098868
1993,06079,"San Luis Obispo County, California",total,73704,2703548982.0799446,36681.17038532433
1993,06081,"San Mateo County, California",crops,2780,86109586.06679356,30974.671247048045
1993,06081,"San Mateo County, California",total,289875,16523645416.674166,57002.65775480523
1993,06083,"Santa Barbara County, California",crops,13111,298783217.08946186,22788.743580921506
1993,06083,"Santa Barbara County, California",total,155117,6452265431.347984,41596.12054995896
1993,06085,"Santa Clara County, California",crops,4855,121956740.34954146,25119.822935023985
1993,06085,"Santa Clara County, California",total,798033,49917310778.072334,62550.43435305599
1993,06087,"Santa Cruz County, California",crops,10830,261000295.69129607,24099.750294671845
1993,06087,"Santa Cruz County, California",total,92804,3590755065.900675,38691.81356300024
1993,06089,"Shasta County, California",crops,605,13317403.606160237,22012.23736555411
1993,06089,"Shasta County, California",total,53465,2016269475.874719,37711.95129289664
1993,06091,"Sierra County, California",total,1058,42323295.13756706,40003.114496755254
1993,06093,"Siskiyou County, California",crops,521,8831818.328430524,16951.666657256283
1993,06093,"Siskiyou County, California",total,13474,407702984.0110746,30258.496661056448
1993,06095,"Solano County, California",crops,1284,31328442.31874027,24399.09837908121
1993,06095,"Solano County, California",total,98609,4192532162.076484,42516.72932568512
1993,06097,"Sonoma County, California",crops,4509,104414117.63973007,23156.823606061225
1993,06097,"Sonoma County, California",total,149546,6043299819.276691,40410.976015919456
1993,06099,"Stanislaus County, California",crops,9801,196385557.29364944,20037.297958743948
1993,06099,"Stanislaus County, California",total,133204,4969988758.338813,37311.10746177902
1993,06101,"Sutter County, California",crops,3557,77284406.52708082,21727.412574383136
1993,06101,"Sutter County, California",total,20662,673262342.7721059,32584.567939797984
1993,06103,"Tehama County, California",crops,1005,24646341.533137225,24523.722918544503
1993,06103,"Tehama County, California",total,13125,436138043.0593529,33229.56518547451
1993,06105,"Trinity County, California",total,2969,100818239.95847033,33956.96866233423
1993,06107,"Tulare County, California",crops,28538,516873033.4313895,18111.746913987998
1993,06107,"Tulare County, California",total,114927,3526525856.251947,30684.920482149075
1993,06109,"Tuolumne County, California",crops,21,285461.35317528987,13593.397770251899
1993,06109,"Tuolumne County, California",total,14598,541925197.3767087,37123.24958053903
1993,06111,"Ventura County, California",crops,16442,394609778.5499221,24000.108171142325
1993,06111,"Ventura County, California",total,243432,10595523333.940128,43525.5978422727
1993,06113,"Yolo County, California",crops,4576,132174044.51981312,28884.18805065846
1993,06113,"Yolo County, California",total,69384,3094461826.3782663,44599.06932979169
1993,06115,"Yuba County, California",crops,1671,32727627.32652708,19585.653696305853
1993,06115,"Yuba County, California",total,15975,564343018.7644922,35326.636542378226
1993,08001,"Adams County, Colorado",crops,892,25715598.262675203,28829.146034389243
1993,08001,"Adams County, Colorado",total,106745,4475522680.1384325,41927.23481323184
1993,08003,"Alamosa County, Colorado",crops,288,6760949.319951549,23475.51847205399
1993,08003,"Alamosa County, Colorado",total,5844,166667268.12251255,28519.38195114862
1993,08005,"Arapahoe County, Colorado",total,196141,9316723384.537117,47500.13196902798
1993,08007,"Archuleta County, Colorado",total,1676,44177037.86122166,26358.614475669252
1993,08009,"Baca County, Colorado",total,1085,24274073.957432084,22372.41839394662
1993,08011,"Bent County, Colorado",total,1495,52824600.685239665,35334.18106036098
1993,08013,"Boulder County, Colorado",crops,240,6911764.817442465,28799.020072676936
1993,08013,"Boulder County, Colorado",total,134127,5774204947.091192,43050.2803096408
1993,08015,"Chaffee County, Colorado",crops,41,562371.185326181,13716.370373809294
1993,08015,"Chaffee County, Colorado",total,4530,124690649.97404395,27525.52979559469
1993,08017,"Cheyenne County, Colorado",total,667,20870417.670877315,31289.981515558193
1993,08019,"Clear Creek County, Colorado",total,2533,89595501.32548884,35371.29937840065
1993,08021,"Conejos County, Colorado",crops,29,866661.3047240007,29884.872576689682
1993,08021,"Conejos County, Colorado",total,1347,35006769.26111784,25988.692844185476
1993,08023,"Costilla County, Colorado",crops,105,3102225.4230835787,29545.004029367417
