year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
1992,01079,"Lawrence County, Alabama",total,7337,322102920.0401973,43901.174872590615
1992,01081,"Lee County, Alabama",total,34576,1199702175.4425979,34697.54093714131
1992,01083,"Limestone County, Alabama",crops,178,5388824.407731562,30274.294425458214
1992,01083,"Limestone County, Alabama",total,21089,1148133603.4082162,54442.29709366097
1992,01085,"Lowndes County, Alabama",total,2493,88039984.95452861,35314.875633585485
1992,01087,"Macon County, Alabama",crops,83,1846033.5191150897,22241.367700181803
1992,01087,"Macon County, Alabama",total,6762,228686174.52319184,33819.3100448376
1992,01089,"Madison County, Alabama",crops,83,1890616.7075291502,22778.51454854398
1992,01089,"Madison County, Alabama",total,135271,6497304585.896742,48031.762801315446
1992,01091,"Marengo County, Alabama",total,7418,237964286.6978362,32079.305297632272
1992,01093,"Marion County, Alabama",total,10926,343593332.6966388,31447.312163338716
1992,01095,"Marshall County, Alabama",total,31745,963944523.4697951,30365.239359577732
1992,01097,"Mobile County, Alabama",crops,736,19838544.20988112,26954.543763425434
1992,01097,"Mobile County, Alabama",total,152413,5828967236.159022,38244.55417949271
1992,01099,"Monroe County, Alabama",total,9496,368963783.38369876,38854.6528415858
1992,01101,"Montgomery County, Alabama",crops,194,4119173.1048835423,21232.851056100735
1992,01101,"Montgomery County, Alabama",total,115820,4305320080.01682,37172.50975666396
1992,01103,"Morgan County, Alabama",total,41382,1561114787.2822647,37724.488600895675
1992,01105,"Perry County, Alabama",total,2942,74368090.94991021,25278.07306251197
1992,01107,"Pickens County, Alabama",total,4692,127050311.97793427,27078.071606550355
1992,01109,"Pike County, Alabama",total,10511,314335452.297802,29905.380296622774
1992,01111,"Randolph County, Alabama",total,5639,157633399.52818087,27954.14072143658
1992,01113,"Russell County, Alabama",total,11897,381190328.3918237,32040.87823752406
1992,01115,"St. Clair County, Alabama",total,9614,293899423.4327337,30569.942108667954
1992,01117,"Shelby County, Alabama",total,30583,1230134912.5495338,40222.83335675159
1992,01119,"Sumter County, Alabama",total,4772,154723769.6425008,32423.254325754566
1992,01121,"Talladega County, Alabama",total,23041,788810259.7072155,34235.07051374574
1992,01123,"Tallapoosa County, Alabama",total,17838,549031769.6638824,30778.773946848436
1992,01125,"Tuscaloosa County, Alabama",total,61926,2369846284.7877526,38269.00308089902
1992,01127,"Walker County, Alabama",total,18096,655457520.9895374,36221.12737563757
1992,01129,"Washington County, Alabama",total,4684,223728501.6748867,47764.41111761031
1992,01131,"Wilcox County, Alabama",total,3531,131282481.86133364,37179.97220655158
1992,01133,"Winston County, Alabama",total,9205,262678543.25483936,28536.50660019982
1992,02013,"Aleutians East Borough, Alaska",total,1842,76199442.45517007,41367.775491406115
1992,02016,"Aleutians West Census Area, Alaska",total,4893,244115428.89927873,49890.747782399085
1992,02020,"Anchorage Municipality, Alaska",total,112964,6301534082.760784,55783.560096674904
1992,02050,"Bethel Census Area, Alaska",total,4431,189243567.59415004,42708.9974258971
1992,02060,"Bristol Bay Borough, Alaska",total,1076,55157908.893291906,51261.99711272482
1992,02068,"Denali Borough, Alaska",total,898,51750462.11905237,57628.5769699915
1992,02070,"Dillingham Census Area, Alaska",total,1984,88960750.93366024,44839.08817220778
1992,02090,"Fairbanks North Star Borough, Alaska",total,28151,1427340334.2361093,50703.00643799898
1992,02100,"Haines Borough, Alaska",total,681,31150650.761182543,45742.51213095821
1992,02110,"Juneau City and Borough, Alaska",total,14190,755681310.6166434,53254.49687220884
1992,02122,"Kenai Peninsula Borough, Alaska",total,14277,718685122.1170568,50338.66513392567
1992,02130,"Ketchikan Gateway Borough, Alaska",total,7299,384591815.8765003,52691.02834312924
1992,02150,"Kodiak Island Borough, Alaska",total,5246,230533093.152208,43944.54692188487
1992,02164,"Lake and Peninsula Borough, Alaska",total,541,18990406.227727573,35102.41446899736
1992,02170,"Matanuska-Susitna Borough, Alaska",total,7928,356676653.954158,44989.48712842558
1992,02180,"Nome Census Area, Alaska",total,2863,128863010.29877128,45009.78354829594
1992,02185,"North Slope Borough, Alaska",total,6799,652003035.0158224,95896.90175258456
1992,02188,"Northwest Arctic Borough, Alaska",total,2144,124685845.60395701,58155.7115690098
1992,02201,"Prince of Wales-Outer Ketchikan Census Area, AK",total,2074,101659061.20819911,49015.94079469581
1992,02220,"Sitka City and Borough, Alaska",total,3900,186500258.98024347,47820.579225703455
1992,02240,"Southeast Fairbanks Census Area, Alaska",total,1385,57842320.53767426,41763.40833045073
1992,02261,"Valdez-Cordova Census Area, Alaska",total,4571,276823717.6853779,60560.8658248475
1992,02270,"Wade Hampton Census Area, Alaska",total,1242,40863883.97667988,32901.6779200321
1992,02280,"Wrangell-Petersburg Census Area, Alaska",total,2716,125619117.9832939,46251.51619414356
1992,02290,"Yukon-Koyukuk Census Area, Alaska",total,1689,72154806.07663141,42720.429885512975
1992,04001,"Apache County, Arizona",total,14951,558434244.8470508,37350.962801622016
1992,04003,"Cochise County, Arizona",crops,645,10097620.905436613,15655.226209979244
1992,04003,"Cochise County, Arizona",total,25977,958130515.2379053,36883.801641371414
1992,04005,"Coconino County, Arizona",total,42343,1371030410.8889017,32379.151474597966
1992,04007,"Gila County, Arizona",total,11650,440623083.31670326,37821.72388984577
1992,04009,"Graham County, Arizona",crops,272,4657748.966559284,17124.077082938544
1992,04009,"Graham County, Arizona",total,6014,184172561.82826355,30623.971038953034
1992,04011,"Greenlee County, Arizona",total,3372,175066088.34136328,51917.58254488828
1992,04012,"La Paz County, Arizona",crops,600,19547104.883541923,32578.50813923654
1992,04012,"La Paz County, Arizona",total,4225,124331274.63152494,29427.52062284614
1992,04013,"Maricopa County, Arizona",crops,7060,146257757.6260798,20716.396264317253
1992,04013,"Maricopa County, Arizona",total,990743,41209434006.97038,41594.474053281614
1992,04015,"Mohave County, Arizona",total,28235,873987059.397896,30954.03079149623
1992,04017,"Navajo County, Arizona",total,20162,686575606.8007526,34052.951433426875
1992,04019,"Pima County, Arizona",crops,702,16758437.765487358,23872.418469355212
1992,04019,"Pima County, Arizona",total,260985,9294411355.232775,35612.818189676706
1992,04021,"Pinal County, Arizona",crops,1400,30470609.338027768,21764.72095573412
1992,04021,"Pinal County, Arizona",total,34348,1286745913.4618127,37462.03311580915
1992,04023,"Santa Cruz County, Arizona",total,10736,338017571.050831,31484.498048698864
1992,04025,"Yavapai County, Arizona",total,31462,960499376.7568493,30528.87218730053
1992,04027,"Yuma County, Arizona",crops,11380,226952602.32488525,19943.110924858105
1992,04027,"Yuma County, Arizona",total,42330,1244971717.5998518,29411.096565080366
1992,05001,"Arkansas County, Arkansas",crops,160,6108384.974484705,38177.40609052941
1992,05001,"Arkansas County, Arkansas",total,8500,265296705.0987827,31211.37707044502
1992,05003,"Ashley County, Arkansas",crops,167,5432924.501810303,32532.48204676828
1992,05003,"Ashley County, Arkansas",total,9392,362207994.5690909,38565.5871559935
1992,05005,"Baxter County, Arkansas",total,11099,333872290.58214784,30081.294763685724
1992,05007,"Benton County, Arkansas",total,48526,1761836870.5348234,36307.06982926314
1992,05009,"Boone County, Arkansas",total,12265,367722859.3023919,29981.48057907802
1992,05011,"Bradley County, Arkansas",total,3804,117165073.53108875,30800.492516059083
1992,05013,"Calhoun County, Arkansas",total,3495,144194666.1059954,41257.415194848465
1992,05015,"Carroll County, Arkansas",total,8470,214695757.50491777,25347.787190663254
1992,05017,"Chicot County, Arkansas",crops,121,2802369.430110899,23160.07793480082
1992,05017,"Chicot County, Arkansas",total,4089,102676386.93445848,25110.390544010388
1992,05019,"Clark County, Arkansas",total,8043,223621335.81121534,27803.224643940735
1992,05021,"Clay County, Arkansas",crops,119,2372503.3070102916,19937.00257991842
1992,05021,"Clay County, Arkansas",total,5818,151180380.7979588,25984.93997902351
1992,05023,"Cleburne County, Arkansas",total,5002,139654515.1381247,27919.735133571514
1992,05025,"Cleveland County, Arkansas",total,1085,26418849.851754714,24349.17037028084
1992,05027,"Columbia County, Arkansas",total,9413,312503835.5974,33199.175140486564
1992,05029,"Conway County, Arkansas",total,6311,207940015.9862588,32948.82205454901
1992,05031,"Craighead County, Arkansas",crops,61,1836515.2093964708,30106.806711417554
1992,05031,"Craighead County, Arkansas",total,30321,999196808.9845198,32953.95300235876
1992,05033,"Crawford County, Arkansas",crops,62,1179760.2845169199,19028.39168575677
1992,05033,"Crawford County, Arkansas",total,11368,342157123.6422727,30098.269145168255
1992,05035,"Crittenden County, Arkansas",crops,439,10112490.413946461,23035.285680971436
1992,05035,"Crittenden County, Arkansas",total,14468,426430614.6263934,29474.054093613035
1992,05037,"Cross County, Arkansas",crops,165,3879825.1988482485,23514.092114231807
1992,05037,"Cross County, Arkansas",total,5784,163811247.0493486,28321.446585295398
1992,05039,"Dallas County, Arkansas",total,3288,98074567.11662914,29828.03136150521
1992,05041,"Desha County, Arkansas",crops,244,7373085.4049662175,30217.563135107448
1992,05041,"Desha County, Arkansas",total,5100,153432156.1279471,30084.7364956759
1992,05043,"Drew County, Arkansas",total,6179,182914876.40049037,29602.666515696776
1992,05045,"Faulkner County, Arkansas",total,22504,714292971.9973202,31740.711517833282
1992,05047,"Franklin County, Arkansas",total,3662,105172763.39909343,28720.033697185536
1992,05049,"Fulton County, Arkansas",total,1781,40974227.11463352,23006.303826296196
1992,05051,"Garland County, Arkansas",total,28112,830545145.8790661,29544.150038384538
1992,05053,"Grant County, Arkansas",total,3419,104418139.64278588,30540.549763903444
1992,05055,"Greene County, Arkansas",crops,63,1705111.8610485506,27065.267635691278
1992,05055,"Greene County, Arkansas",total,11231,335955683.8883029,29913.2476082542
1992,05057,"Hempstead County, Arkansas",total,7959,231620552.01414034,29101.715292642333
1992,05059,"Hot Spring County, Arkansas",total,6417,198216203.6804744,30889.232301772543
1992,05061,"Howard County, Arkansas",total,7439,216354676.4261482,29083.838745281384
1992,05063,"Independence County, Arkansas",total,14286,453009586.60233206,31710.036861426015
1992,05065,"Izard County, Arkansas",total,2632,73228388.64498104,27822.336111314984
1992,05067,"Jackson County, Arkansas",crops,168,4808190.623485475,28620.182282651636
1992,05067,"Jackson County, Arkansas",total,5696,176051163.2978875,30907.858725050475
1992,05069,"Jefferson County, Arkansas",crops,292,8901268.188556604,30483.79516628974
1992,05069,"Jefferson County, Arkansas",total,32474,1137589056.05525,35030.764798153905
1992,05071,"Johnson County, Arkansas",total,5863,158211153.3269664,26984.675648467746
1992,05073,"Lafayette County, Arkansas",total,1841,50119015.38757591,27223.799775978223
1992,05075,"Lawrence County, Arkansas",crops,83,2844016.891410326,34265.26375193164
1992,05075,"Lawrence County, Arkansas",total,4696,120135777.68908402,25582.576168885014
1992,05077,"Lee County, Arkansas",crops,164,3231238.960002281,19702.676585379762
1992,05077,"Lee County, Arkansas",total,2369,62171033.276791066,26243.576731444096
1992,05079,"Lincoln County, Arkansas",crops,100,3042739.266470907,30427.392664709067
1992,05079,"Lincoln County, Arkansas",total,2697,84253827.69336033,31239.83229268088
1992,05081,"Little River County, Arkansas",total,4202,191771941.45736524,45638.2535595824
1992,05083,"Logan County, Arkansas",total,5681,154782051.76468912,27245.564471869235
1992,05085,"Lonoke County, Arkansas",crops,202,7156255.438036321,35427.007118991685
1992,05085,"Lonoke County, Arkansas",total,8071,232367594.90549365,28790.434259136866
1992,05087,"Madison County, Arkansas",total,2438,65701892.073153354,26949.094369628117
1992,05089,"Marion County, Arkansas",total,2866,72287427.29566383,25222.410082227438
1992,05091,"Miller County, Arkansas",total,13739,480846080.1593637,34998.62290991802
1992,05093,"Mississippi County, Arkansas",crops,536,11417039.370527698,21300.446586805407
1992,05093,"Mississippi County, Arkansas",total,20361,661431928.3647405,32485.237874600487
1992,05095,"Monroe County, Arkansas",crops,108,2988804.9933004533,27674.12030833753
1992,05095,"Monroe County, Arkansas",total,2884,67152708.81916925,23284.57309957325
1992,05097,"Montgomery County, Arkansas",total,1368,34459096.97950224,25189.398376829122
1992,05099,"Nevada County, Arkansas",total,2376,68882113.90654846,28990.78868120726
1992,05101,"Newton County, Arkansas",total,953,20631921.92889928,21649.445885518657
1992,05103,"Ouachita County, Arkansas",total,8445,276286748.19682413,32716.015180204162
1992,05105,"Perry County, Arkansas",total,1028,28887527.781737324,28100.707958888448
1992,05107,"Phillips County, Arkansas",crops,424,10247908.850528838,24169.596345586884
1992,05107,"Phillips County, Arkansas",total,8262,223852460.978704,27094.22185653643
1992,05109,"Pike County, Arkansas",total,2400,60941431.50782564,25392.263128260685
1992,05111,"Poinsett County, Arkansas",crops,277,8543111.169712348,30841.556569358658
1992,05111,"Poinsett County, Arkansas",total,6494,177061673.3400804,27265.42552203271
1992,05113,"Polk County, Arkansas",total,5137,134479993.7423383,26178.702305302373
1992,05115,"Pope County, Arkansas",total,20490,754580896.0429912,36826.78848428459
1992,05117,"Prairie County, Arkansas",crops,33,1306351.2700630042,39586.40212312134
1992,05117,"Prairie County, Arkansas",total,1536,43102911.359295264,28061.791249541187
1992,05119,"Pulaski County, Arkansas",crops,71,1903754.8464805998,26813.44854198028
1992,05119,"Pulaski County, Arkansas",total,209429,8416620328.270662,40188.418644364734
1992,05121,"Randolph County, Arkansas",crops,13,184830.87920859823,14217.759939122941
1992,05121,"Randolph County, Arkansas",total,4528,122888580.96473473,27139.70427666403
1992,05123,"St. Francis County, Arkansas",crops,173,4127769.14359837,23859.937246233352
1992,05123,"St. Francis County, Arkansas",total,8218,240053875.77329874,29210.741758736767
1992,05125,"Saline County, Arkansas",total,12832,414412374.4904068,32295.22868534966
1992,05127,"Scott County, Arkansas",total,2963,77311388.79465178,26092.267564850416
1992,05129,"Searcy County, Arkansas",total,1548,33175447.764917184,21431.167806794045
1992,05131,"Sebastian County, Arkansas",total,64027,2349928791.81515,36702.153651040186
1992,05133,"Sevier County, Arkansas",total,5111,139980036.2630784,27387.993790467302
1992,05135,"Sharp County, Arkansas",total,2886,69125311.36499701,23951.944339915804
1992,05137,"Stone County, Arkansas",total,2397,52814982.44576218,22033.78491688034
1992,05139,"Union County, Arkansas",total,19497,705489079.4110101,36184.49399451249
1992,05141,"Van Buren County, Arkansas",total,3014,73031973.63657098,24230.913615318837
1992,05143,"Washington County, Arkansas",total,57311,1945742504.1622717,33950.594199408
1992,05145,"White County, Arkansas",total,17779,557115172.6558714,31335.57414117056
1992,05147,"Woodruff County, Arkansas",crops,100,2576159.6630270546,25761.596630270546
1992,05147,"Woodruff County, Arkansas",total,2286,63374335.11987913,27722.806264164097
1992,05149,"Yell County, Arkansas",total,6273,169290062.13473216,26987.097423040355
1992,06001,"Alameda County, California",crops,1249,39619311.35074265,31720.825741187073
1992,06001,"Alameda County, California",total,580372,30134071846.402203,51921.99459381604
1992,06003,"Alpine County, California",total,473,14083868.745901873,29775.621027276688
1992,06005,"Amador County, California",crops,106,1858659.848333666,17534.52687107232
1992,06005,"Amador County, California",total,8958,365222300.5245603,40770.51803131952
1992,06007,"Butte County, California",crops,2963,77536052.9976908,26168.090785585824
1992,06007,"Butte County, California",total,60098,1982806050.5388148,32992.87913971871
1992,06009,"Calaveras County, California",total,6732,230105382.373065,34180.83517128119
1992,06011,"Colusa County, California",crops,2128,55778441.8778687,26211.673814787922
1992,06011,"Colusa County, California",total,6555,207209219.2533569,31610.86487465399
1992,06013,"Contra Costa County, California",crops,1038,26620953.887162533,25646.391028094924
1992,06013,"Contra Costa County, California",total,290580,15102159111.889559,51972.46579905554
1992,06015,"Del Norte County, California",crops,249,5618206.381674602,22563.07783805061
1992,06015,"Del Norte County, California",total,6792,260055641.6811586,38288.522037861985
1992,06017,"El Dorado County, California",crops,274,4151489.751118967,15151.422449339296
1992,06017,"El Dorado County, California",total,31167,1134472410.1120393,36399.79497904961
1992,06019,"Fresno County, California",crops,46288,877033845.846281,18947.326431176138
1992,06019,"Fresno County, California",total,278566,10041163292.04322,36045.9039941817
1992,06021,"Glenn County, California",crops,1221,28621423.881745875,23440.96960011947
1992,06021,"Glenn County, California",total,7328,228205698.3564729,31141.607308470648
1992,06023,"Humboldt County, California",total,43961,1540731848.1198506,35047.697916786485
1992,06025,"Imperial County, California",crops,3859,101709063.1610457,26356.326292056412
1992,06025,"Imperial County, California",total,44301,1465752293.1835678,33086.21234698015
1992,06027,"Inyo County, California",total,6838,244127980.90629187,35701.66436184438
1992,06029,"Kern County, California",crops,30171,660197331.8057417,21881.851175159645
1992,06029,"Kern County, California",total,202510,8229107015.401831,40635.55881389477
1992,06031,"Kings County, California",crops,5504,130931973.27308494,23788.512585952933
1992,06031,"Kings County, California",total,30759,1123872176.8466518,36537.9946307309
1992,06033,"Lake County, California",crops,686,13938497.890355505,20318.510044250008
1992,06033,"Lake County, California",total,11873,382532085.7470707,32218.65457315512
1992,06035,"Lassen County, California",crops,109,3129290.852980586,28709.0903943173
1992,06035,"Lassen County, California",total,8182,330801822.37648606,40430.435391895146
1992,06037,"Los Angeles County, California",crops,7216,215862399.9201756,29914.412405789302
1992,06037,"Los Angeles County, California",total,3822907,202425105419.80502,52950.5701864589
1992,06039,"Madera County, California",crops,6962,130280495.22479117,18713.08463441413
1992,06039,"Madera County, California",total,28504,943313971.4342732,33094.09105508957
1992,06041,"Marin County, California",crops,368,10348358.689454628,28120.539916996273
1992,06041,"Marin County, California",total,95239,4682780705.619067,49168.730306062294
1992,06043,"Mariposa County, California",total,5062,157801994.38378426,31173.8432208187
1992,06045,"Mendocino County, California",crops,1496,29566793.88915814,19763.899658528167
1992,06045,"Mendocino County, California",total,28202,890383520.9966645,31571.64459955551
1992,06047,"Merced County, California",crops,7829,163023242.4879551,20822.996869070776
1992,06047,"Merced County, California",total,57355,1895600514.7675116,33050.30973354566
1992,06049,"Modoc County, California",crops,82,1557845.78926362,18998.11938126366
1992,06049,"Modoc County, California",total,2674,88694439.26932178,33169.19942756985
1992,06051,"Mono County, California",total,5093,156022678.55717424,30634.729738302423
1992,06053,"Monterey County, California",crops,28480,739617327.714742,25969.709540545715
1992,06053,"Monterey County, California",total,137875,5139688583.110015,37277.88636888497
1992,06055,"Napa County, California",crops,3275,88625057.80140834,27061.086351575064
1992,06055,"Napa County, California",total,45402,1798462495.2746816,39611.96632911946
1992,06057,"Nevada County, California",crops,34,489578.9477435357,14399.380815986344
1992,06057,"Nevada County, California",total,21914,796011554.4017447,36324.338523398044
1992,06059,"Orange County, California",crops,7060,176774254.16939878,25038.846199631556
1992,06059,"Orange County, California",total,1138639,56526397140.1702,49643.82665635921
1992,06061,"Placer County, California",crops,193,4652345.404396043,24105.416603088306
1992,06061,"Placer County, California",total,65262,2631154164.4168544,40316.78717196614
1992,06063,"Plumas County, California",total,6505,227175474.34928873,34923.208969913714
1992,06065,"Riverside County, California",crops,15079,325344344.52062607,21575.989423743355
1992,06065,"Riverside County, California",total,331082,12783081715.853695,38610.01720375525
1992,06067,"Sacramento County, California",crops,2923,60309826.20378026,20632.851934238886
1992,06067,"Sacramento County, California",total,478117,22439526158.479916,46933.12757856323
1992,06069,"San Benito County, California",crops,1255,27599371.93887733,21991.531425400262
1992,06069,"San Benito County, California",total,10444,347505222.85970867,33273.19253731412
1992,06071,"San Bernardino County, California",crops,2030,45033330.98611626,22183.906889712445
1992,06071,"San Bernardino County, California",total,412450,17036008607.142859,41304.42140172835
1992,06073,"San Diego County, California",crops,10037,233099009.86401346,23223.9722889323
1992,06073,"San Diego County, California",total,959159,42496928434.565384,44306.44808062624
1992,06075,"San Francisco County, California",crops,259,7528859.680132281,29068.95629394703
1992,06075,"San Francisco County, California",total,536833,32590979993.69245,60709.717907975944
1992,06077,"San Joaquin County, California",crops,13166,260186727.4709924,19762.017884778397
1992,06077,"San Joaquin County, California",total,167664,6562508215.148103,39140.83056081271
1992,06079,"San Luis Obispo County, California",crops,2303,61525887.818228476,26715.539651857784
1992,06079,"San Luis Obispo County, California",total,76272,2816973395.51558,36933.25723090492
1992,06081,"San Mateo County, California",crops,2792,87481407.97388603,31332.882512136828
1992,06081,"San Mateo County, California",total,292966,16656387632.658154,56854.33679218119
1992,06083,"Santa Barbara County, California",crops,11682,279323325.4768082,23910.574000753997
1992,06083,"Santa Barbara County, California",total,159916,6692012629.45805,41847.048634646
1992,06085,"Santa Clara County, California",crops,4524,120195370.58471364,26568.38430254501
1992,06085,"Santa Clara County, California",total,801343,50179144294.95111,62618.80904300794
1992,06087,"Santa Cruz County, California",crops,10768,262461671.05938363,24374.226509972475
1992,06087,"Santa Cruz County, California",total,94411,3702579165.8993073,39217.66707162627
1992,06089,"Shasta County, California",crops,710,15161490.050460417,21354.211338676643
1992,06089,"Shasta County, California",total,54036,2047387324.222425,37889.32053117227
1992,06091,"Sierra County, California",total,1077,43370148.67291958,40269.40452453071
1992,06093,"Siskiyou County, California",crops,525,9124929.041822277,17380.817222518624
1992,06093,"Siskiyou County, California",total,13927,424130876.1367848,30453.857696329775
1992,06095,"Solano County, California",crops,1270,31880623.193260543,25102.852908079167
1992,06095,"Solano County, California",total,98619,4270533098.80406,43303.35025506302
1992,06097,"Sonoma County, California",crops,4350,103907676.15531544,23886.822104670217
1992,06097,"Sonoma County, California",total,146291,6017809235.809791,41135.88146782639
1992,06099,"Stanislaus County, California",crops,10560,214153281.41659778,20279.666800814182
1992,06099,"Stanislaus County, California",total,134189,5011291649.05066,37345.02566567051
1992,06101,"Sutter County, California",crops,3593,78901081.64894375,21959.666476188075
1992,06101,"Sutter County, California",total,20435,678488158.3159906,33202.2587871784
1992,06103,"Tehama County, California",crops,1030,25329326.859480575,24591.579475223858
1992,06103,"Tehama County, California",total,13532,459240469.7736409,33937.3684432191
1992,06105,"Trinity County, California",total,3040,106746228.67548537,35113.89101167282
1992,06107,"Tulare County, California",crops,27373,503057310.10348666,18377.865418605437
1992,06107,"Tulare County, California",total,113581,3592772777.845882,31631.811463588823
1992,06109,"Tuolumne County, California",crops,20,226346.58750748355,11317.329375374178
1992,06109,"Tuolumne County, California",total,14678,553144171.0023663,37685.254871397075
1992,06111,"Ventura County, California",crops,15669,383827239.70122874,24495.962709887597
1992,06111,"Ventura County, California",total,242758,10748977920.018816,44278.57339415721
1992,06113,"Yolo County, California",crops,4579,133419532.42152978,29137.264123505087
1992,06113,"Yolo County, California",total,68262,3122458096.765687,45742.25918909037
1992,06115,"Yuba County, California",crops,1633,32519648.893862076,19914.053211183145
1992,06115,"Yuba County, California",total,16503,575121789.3634006,34849.52974388903
1992,08001,"Adams County, Colorado",crops,753,21707886.186104856,28828.534111693036
1992,08001,"Adams County, Colorado",total,101722,4157077900.925108,40867.048435196986
1992,08003,"Alamosa County, Colorado",crops,282,6739201.449667874,23897.87748109175
1992,08003,"Alamosa County, Colorado",total,5451,154996331.1286598,28434.476449946764
1992,08005,"Arapahoe County, Colorado",crops,77,2146648.2595432904,27878.548825237536
1992,08005,"Arapahoe County, Colorado",total,185758,8758368838.562305,47149.34936079364
1992,08007,"Archuleta County, Colorado",total,1587,44485431.06594065,28031.147489565625
1992,08009,"Baca County, Colorado",total,1041,24051603.151637826,23104.325794080523
1992,08011,"Bent County, Colorado",total,1383,49574748.80976138,35845.805357745034
1992,08013,"Boulder County, Colorado",crops,221,5728449.860307324,25920.58760320056
1992,08013,"Boulder County, Colorado",total,126831,5586302213.544488,44045.24298905227
1992,08015,"Chaffee County, Colorado",crops,41,512689.77535136987,12504.628667106583
1992,08015,"Chaffee County, Colorado",total,4383,122236592.79584914,27888.795983538475
1992,08017,"Cheyenne County, Colorado",total,742,23052415.421786357,31067.945312380536
1992,08019,"Clear Creek County, Colorado",total,2437,86463788.33708699,35479.601287274105
1992,08021,"Conejos County, Colorado",crops,35,660325.7690224363,18866.45054349818
1992,08021,"Conejos County, Colorado",total,1303,33037998.98081364,25355.33306278867
1992,08023,"Costilla County, Colorado",crops,78,2583613.8424038547,33123.25438979301
1992,08023,"Costilla County, Colorado",total,813,22293437.0598968,27421.20179569102
1992,08025,"Crowley County, Colorado",total,791,27459240.79881404,34714.59013756516
1992,08027,"Custer County, Colorado",total,422,9107370.42078855,21581.4464947596
